Date,State,Name,Type,Count,date.fmt,count.fmt,text
2021-03-16,tr,Tripura,New Cases,11,Mar 16,11,Mar 16: 11 New Cases
2021-03-17,tr,Tripura,New Cases,1,Mar 17,1,Mar 17: 1 New Cases
2021-03-18,tr,Tripura,New Cases,3,Mar 18,3,Mar 18: 3 New Cases
2021-03-19,tr,Tripura,New Cases,10,Mar 19,10,Mar 19: 10 New Cases
2021-03-20,tr,Tripura,New Cases,5,Mar 20,5,Mar 20: 5 New Cases
2021-03-21,tr,Tripura,New Cases,5,Mar 21,5,Mar 21: 5 New Cases
2021-03-22,tr,Tripura,New Cases,0,Mar 22,0,Mar 22: 0 New Cases
2021-03-23,tr,Tripura,New Cases,6,Mar 23,6,Mar 23: 6 New Cases
2021-03-24,tr,Tripura,New Cases,9,Mar 24,9,Mar 24: 9 New Cases
2021-03-25,tr,Tripura,New Cases,1,Mar 25,1,Mar 25: 1 New Cases
2021-03-26,tr,Tripura,New Cases,0,Mar 26,0,Mar 26: 0 New Cases
2021-03-27,tr,Tripura,New Cases,10,Mar 27,10,Mar 27: 10 New Cases
2021-03-28,tr,Tripura,New Cases,0,Mar 28,0,Mar 28: 0 New Cases
2021-03-29,tr,Tripura,New Cases,3,Mar 29,3,Mar 29: 3 New Cases
2021-03-30,tr,Tripura,New Cases,0,Mar 30,0,Mar 30: 0 New Cases
2021-03-31,tr,Tripura,New Cases,0,Mar 31,0,Mar 31: 0 New Cases
2021-04-01,tr,Tripura,New Cases,24,Apr  1,24,Apr  1: 24 New Cases
2021-04-02,tr,Tripura,New Cases,4,Apr  2,4,Apr  2: 4 New Cases
2021-04-03,tr,Tripura,New Cases,2,Apr  3,2,Apr  3: 2 New Cases
2021-04-04,tr,Tripura,New Cases,14,Apr  4,14,Apr  4: 14 New Cases
2021-04-05,tr,Tripura,New Cases,3,Apr  5,3,Apr  5: 3 New Cases
2021-04-06,tr,Tripura,New Cases,14,Apr  6,14,Apr  6: 14 New Cases
2021-04-07,tr,Tripura,New Cases,21,Apr  7,21,Apr  7: 21 New Cases
2021-04-08,tr,Tripura,New Cases,37,Apr  8,37,Apr  8: 37 New Cases
2021-04-09,tr,Tripura,New Cases,32,Apr  9,32,Apr  9: 32 New Cases
2021-04-10,tr,Tripura,New Cases,41,Apr 10,41,Apr 10: 41 New Cases
2021-04-11,tr,Tripura,New Cases,48,Apr 11,48,Apr 11: 48 New Cases
2021-04-12,tr,Tripura,New Cases,10,Apr 12,10,Apr 12: 10 New Cases
2021-04-13,tr,Tripura,New Cases,62,Apr 13,62,Apr 13: 62 New Cases
2021-04-14,tr,Tripura,New Cases,39,Apr 14,39,Apr 14: 39 New Cases
2021-04-15,tr,Tripura,New Cases,0,Apr 15,0,Apr 15: 0 New Cases
2021-04-16,tr,Tripura,New Cases,31,Apr 16,31,Apr 16: 31 New Cases
2021-04-17,tr,Tripura,New Cases,58,Apr 17,58,Apr 17: 58 New Cases
2021-04-18,tr,Tripura,New Cases,69,Apr 18,69,Apr 18: 69 New Cases
2021-04-19,tr,Tripura,New Cases,32,Apr 19,32,Apr 19: 32 New Cases
2021-04-20,tr,Tripura,New Cases,60,Apr 20,60,Apr 20: 60 New Cases
2021-04-21,tr,Tripura,New Cases,0,Apr 21,0,Apr 21: 0 New Cases
2021-04-22,tr,Tripura,New Cases,168,Apr 22,168,Apr 22: 168 New Cases
2021-04-23,tr,Tripura,New Cases,40,Apr 23,40,Apr 23: 40 New Cases
2021-04-24,tr,Tripura,New Cases,127,Apr 24,127,Apr 24: 127 New Cases
2021-04-25,tr,Tripura,New Cases,100,Apr 25,100,Apr 25: 100 New Cases
2021-04-26,tr,Tripura,New Cases,98,Apr 26,98,Apr 26: 98 New Cases
2021-04-27,tr,Tripura,New Cases,111,Apr 27,111,Apr 27: 111 New Cases
2021-04-28,tr,Tripura,New Cases,124,Apr 28,124,Apr 28: 124 New Cases
2021-04-29,tr,Tripura,New Cases,166,Apr 29,166,Apr 29: 166 New Cases
2021-04-30,tr,Tripura,New Cases,141,Apr 30,141,Apr 30: 141 New Cases
2021-05-01,tr,Tripura,New Cases,173,May  1,173,May  1: 173 New Cases
2021-05-02,tr,Tripura,New Cases,247,May  2,247,May  2: 247 New Cases
2021-05-03,tr,Tripura,New Cases,134,May  3,134,May  3: 134 New Cases
2021-05-04,tr,Tripura,New Cases,271,May  4,271,May  4: 271 New Cases
2021-05-05,tr,Tripura,New Cases,240,May  5,240,May  5: 240 New Cases
2021-05-06,tr,Tripura,New Cases,300,May  6,300,May  6: 300 New Cases
2021-05-07,tr,Tripura,New Cases,315,May  7,315,May  7: 315 New Cases
2021-05-08,tr,Tripura,New Cases,359,May  8,359,May  8: 359 New Cases
2021-05-09,tr,Tripura,New Cases,351,May  9,351,May  9: 351 New Cases
2021-05-10,tr,Tripura,New Cases,133,May 10,133,May 10: 133 New Cases
2021-05-11,tr,Tripura,New Cases,466,May 11,466,May 11: 466 New Cases
2021-05-12,tr,Tripura,New Cases,416,May 12,416,May 12: 416 New Cases
2021-05-13,tr,Tripura,New Cases,480,May 13,480,May 13: 480 New Cases
2021-05-14,tr,Tripura,New Cases,552,May 14,552,May 14: 552 New Cases
2021-05-15,tr,Tripura,New Cases,449,May 15,449,May 15: 449 New Cases
2021-05-16,tr,Tripura,New Cases,761,May 16,761,May 16: 761 New Cases
2021-05-17,tr,Tripura,New Cases,335,May 17,335,May 17: 335 New Cases
2021-05-18,tr,Tripura,New Cases,746,May 18,746,May 18: 746 New Cases
2021-05-19,tr,Tripura,New Cases,879,May 19,879,May 19: 879 New Cases
2021-05-20,tr,Tripura,New Cases,720,May 20,720,May 20: 720 New Cases
2021-05-21,tr,Tripura,New Cases,863,May 21,863,May 21: 863 New Cases
2021-05-22,tr,Tripura,New Cases,864,May 22,864,May 22: 864 New Cases
2021-05-23,tr,Tripura,New Cases,876,May 23,876,May 23: 876 New Cases
2021-05-24,tr,Tripura,New Cases,426,May 24,426,May 24: 426 New Cases
2021-05-25,tr,Tripura,New Cases,773,May 25,773,May 25: 773 New Cases
2021-05-26,tr,Tripura,New Cases,667,May 26,667,May 26: 667 New Cases
2021-05-27,tr,Tripura,New Cases,542,May 27,542,May 27: 542 New Cases
2021-05-28,tr,Tripura,New Cases,783,May 28,783,May 28: 783 New Cases
2021-05-29,tr,Tripura,New Cases,595,May 29,595,May 29: 595 New Cases
2021-05-30,tr,Tripura,New Cases,854,May 30,854,May 30: 854 New Cases
2021-05-31,tr,Tripura,New Cases,394,May 31,394,May 31: 394 New Cases
2021-06-01,tr,Tripura,New Cases,841,Jun  1,841,Jun  1: 841 New Cases
2021-06-02,tr,Tripura,New Cases,571,Jun  2,571,Jun  2: 571 New Cases
2021-06-03,tr,Tripura,New Cases,677,Jun  3,677,Jun  3: 677 New Cases
2021-06-04,tr,Tripura,New Cases,650,Jun  4,650,Jun  4: 650 New Cases
2021-06-05,tr,Tripura,New Cases,708,Jun  5,708,Jun  5: 708 New Cases
2021-06-06,tr,Tripura,New Cases,654,Jun  6,654,Jun  6: 654 New Cases
2021-06-07,tr,Tripura,New Cases,235,Jun  7,235,Jun  7: 235 New Cases
2021-06-08,tr,Tripura,New Cases,700,Jun  8,700,Jun  8: 700 New Cases
2021-06-09,tr,Tripura,New Cases,625,Jun  9,625,Jun  9: 625 New Cases
2021-06-10,tr,Tripura,New Cases,658,Jun 10,658,Jun 10: 658 New Cases
2021-06-11,tr,Tripura,New Cases,641,Jun 11,641,Jun 11: 641 New Cases
2021-06-12,tr,Tripura,New Cases,428,Jun 12,428,Jun 12: 428 New Cases
2021-06-13,tr,Tripura,New Cases,565,Jun 13,565,Jun 13: 565 New Cases
2021-06-14,tr,Tripura,New Cases,235,Jun 14,235,Jun 14: 235 New Cases
2021-06-15,tr,Tripura,New Cases,528,Jun 15,528,Jun 15: 528 New Cases
2021-06-16,tr,Tripura,New Cases,536,Jun 16,536,Jun 16: 536 New Cases
2020-05-01,tr,Tripura,Recovered,0,May  1,0,May  1: 0 Recovered
2020-05-02,tr,Tripura,Recovered,0,May  2,0,May  2: 0 Recovered
2020-05-03,tr,Tripura,Recovered,0,May  3,0,May  3: 0 Recovered
2020-05-04,tr,Tripura,Recovered,0,May  4,0,May  4: 0 Recovered
2020-05-05,tr,Tripura,Recovered,0,May  5,0,May  5: 0 Recovered
2020-05-06,tr,Tripura,Recovered,0,May  6,0,May  6: 0 Recovered
2020-05-07,tr,Tripura,Recovered,0,May  7,0,May  7: 0 Recovered
2020-05-08,tr,Tripura,Recovered,0,May  8,0,May  8: 0 Recovered
2020-05-09,tr,Tripura,Recovered,0,May  9,0,May  9: 0 Recovered
2020-05-10,tr,Tripura,Recovered,0,May 10,0,May 10: 0 Recovered
2020-05-11,tr,Tripura,Recovered,0,May 11,0,May 11: 0 Recovered
2020-05-12,tr,Tripura,Recovered,0,May 12,0,May 12: 0 Recovered
2020-05-13,tr,Tripura,Recovered,0,May 13,0,May 13: 0 Recovered
2020-05-14,tr,Tripura,Recovered,27,May 14,27,May 14: 27 Recovered
2020-05-15,tr,Tripura,Recovered,13,May 15,13,May 15: 13 Recovered
2020-05-16,tr,Tripura,Recovered,22,May 16,22,May 16: 22 Recovered
2020-05-17,tr,Tripura,Recovered,21,May 17,21,May 17: 21 Recovered
2020-05-18,tr,Tripura,Recovered,4,May 18,4,May 18: 4 Recovered
2020-05-19,tr,Tripura,Recovered,27,May 19,27,May 19: 27 Recovered
2020-05-20,tr,Tripura,Recovered,0,May 20,0,May 20: 0 Recovered
2020-05-21,tr,Tripura,Recovered,32,May 21,32,May 21: 32 Recovered
2020-05-22,tr,Tripura,Recovered,4,May 22,4,May 22: 4 Recovered
2020-05-23,tr,Tripura,Recovered,0,May 23,0,May 23: 0 Recovered
2020-05-24,tr,Tripura,Recovered,13,May 24,13,May 24: 13 Recovered
2020-05-25,tr,Tripura,Recovered,0,May 25,0,May 25: 0 Recovered
2020-05-26,tr,Tripura,Recovered,0,May 26,0,May 26: 0 Recovered
2020-05-27,tr,Tripura,Recovered,0,May 27,0,May 27: 0 Recovered
2020-05-28,tr,Tripura,Recovered,2,May 28,2,May 28: 2 Recovered
2020-05-29,tr,Tripura,Recovered,0,May 29,0,May 29: 0 Recovered
2020-05-30,tr,Tripura,Recovered,5,May 30,5,May 30: 5 Recovered
2020-05-31,tr,Tripura,Recovered,1,May 31,1,May 31: 1 Recovered
2020-06-01,tr,Tripura,Recovered,0,Jun  1,0,Jun  1: 0 Recovered
2020-06-02,tr,Tripura,Recovered,0,Jun  2,0,Jun  2: 0 Recovered
2020-06-03,tr,Tripura,Recovered,0,Jun  3,0,Jun  3: 0 Recovered
2020-06-04,tr,Tripura,Recovered,0,Jun  4,0,Jun  4: 0 Recovered
2020-06-05,tr,Tripura,Recovered,0,Jun  5,0,Jun  5: 0 Recovered
2020-06-06,tr,Tripura,Recovered,0,Jun  6,0,Jun  6: 0 Recovered
2020-06-07,tr,Tripura,Recovered,19,Jun  7,19,Jun  7: 19 Recovered
2020-06-08,tr,Tripura,Recovered,0,Jun  8,0,Jun  8: 0 Recovered
2020-06-09,tr,Tripura,Recovered,0,Jun  9,0,Jun  9: 0 Recovered
2020-06-10,tr,Tripura,Recovered,47,Jun 10,47,Jun 10: 47 Recovered
2020-06-11,tr,Tripura,Recovered,39,Jun 11,39,Jun 11: 39 Recovered
2020-06-12,tr,Tripura,Recovered,0,Jun 12,0,Jun 12: 0 Recovered
2020-06-13,tr,Tripura,Recovered,37,Jun 13,37,Jun 13: 37 Recovered
2020-06-14,tr,Tripura,Recovered,118,Jun 14,118,Jun 14: 118 Recovered
2020-06-15,tr,Tripura,Recovered,0,Jun 15,0,Jun 15: 0 Recovered
2020-06-16,tr,Tripura,Recovered,123,Jun 16,123,Jun 16: 123 Recovered
2020-06-17,tr,Tripura,Recovered,0,Jun 17,0,Jun 17: 0 Recovered
2020-06-18,tr,Tripura,Recovered,83,Jun 18,83,Jun 18: 83 Recovered
2020-06-19,tr,Tripura,Recovered,18,Jun 19,18,Jun 19: 18 Recovered
2020-06-20,tr,Tripura,Recovered,23,Jun 20,23,Jun 20: 23 Recovered
2020-06-21,tr,Tripura,Recovered,79,Jun 21,79,Jun 21: 79 Recovered
2020-06-22,tr,Tripura,Recovered,23,Jun 22,23,Jun 22: 23 Recovered
2020-06-23,tr,Tripura,Recovered,25,Jun 23,25,Jun 23: 25 Recovered
2020-06-24,tr,Tripura,Recovered,97,Jun 24,97,Jun 24: 97 Recovered
2020-06-25,tr,Tripura,Recovered,122,Jun 25,122,Jun 25: 122 Recovered
2020-06-26,tr,Tripura,Recovered,36,Jun 26,36,Jun 26: 36 Recovered
2020-06-27,tr,Tripura,Recovered,16,Jun 27,16,Jun 27: 16 Recovered
2020-06-28,tr,Tripura,Recovered,8,Jun 28,8,Jun 28: 8 Recovered
2020-06-29,tr,Tripura,Recovered,6,Jun 29,6,Jun 29: 6 Recovered
2020-06-30,tr,Tripura,Recovered,0,Jun 30,0,Jun 30: 0 Recovered
2020-07-01,tr,Tripura,Recovered,1,Jul  1,1,Jul  1: 1 Recovered
2020-07-02,tr,Tripura,Recovered,53,Jul  2,53,Jul  2: 53 Recovered
2020-07-03,tr,Tripura,Recovered,53,Jul  3,53,Jul  3: 53 Recovered
2020-07-04,tr,Tripura,Recovered,3,Jul  4,3,Jul  4: 3 Recovered
2020-07-05,tr,Tripura,Recovered,4,Jul  5,4,Jul  5: 4 Recovered
2020-07-06,tr,Tripura,Recovered,13,Jul  6,13,Jul  6: 13 Recovered
2020-07-07,tr,Tripura,Recovered,29,Jul  7,29,Jul  7: 29 Recovered
2020-07-08,tr,Tripura,Recovered,76,Jul  8,76,Jul  8: 76 Recovered
2020-07-09,tr,Tripura,Recovered,14,Jul  9,14,Jul  9: 14 Recovered
2020-07-10,tr,Tripura,Recovered,34,Jul 10,34,Jul 10: 34 Recovered
2020-07-11,tr,Tripura,Recovered,3,Jul 11,3,Jul 11: 3 Recovered
2020-07-12,tr,Tripura,Recovered,46,Jul 12,46,Jul 12: 46 Recovered
2020-07-13,tr,Tripura,Recovered,54,Jul 13,54,Jul 13: 54 Recovered
2020-07-14,tr,Tripura,Recovered,63,Jul 14,63,Jul 14: 63 Recovered
2020-07-15,tr,Tripura,Recovered,66,Jul 15,66,Jul 15: 66 Recovered
2020-07-16,tr,Tripura,Recovered,33,Jul 16,33,Jul 16: 33 Recovered
2020-07-17,tr,Tripura,Recovered,47,Jul 17,47,Jul 17: 47 Recovered
2020-07-18,tr,Tripura,Recovered,51,Jul 18,51,Jul 18: 51 Recovered
2020-07-19,tr,Tripura,Recovered,24,Jul 19,24,Jul 19: 24 Recovered
2020-07-20,tr,Tripura,Recovered,86,Jul 20,86,Jul 20: 86 Recovered
2020-07-21,tr,Tripura,Recovered,81,Jul 21,81,Jul 21: 81 Recovered
2020-07-22,tr,Tripura,Recovered,107,Jul 22,107,Jul 22: 107 Recovered
2020-07-23,tr,Tripura,Recovered,39,Jul 23,39,Jul 23: 39 Recovered
2020-07-24,tr,Tripura,Recovered,59,Jul 24,59,Jul 24: 59 Recovered
2020-07-25,tr,Tripura,Recovered,79,Jul 25,79,Jul 25: 79 Recovered
2020-07-26,tr,Tripura,Recovered,152,Jul 26,152,Jul 26: 152 Recovered
2020-07-27,tr,Tripura,Recovered,105,Jul 27,105,Jul 27: 105 Recovered
2020-07-28,tr,Tripura,Recovered,154,Jul 28,154,Jul 28: 154 Recovered
2020-07-29,tr,Tripura,Recovered,57,Jul 29,57,Jul 29: 57 Recovered
2020-07-30,tr,Tripura,Recovered,284,Jul 30,284,Jul 30: 284 Recovered
2020-07-31,tr,Tripura,Recovered,365,Jul 31,365,Jul 31: 365 Recovered
2020-08-01,tr,Tripura,Recovered,136,Aug  1,136,Aug  1: 136 Recovered
2020-08-02,tr,Tripura,Recovered,142,Aug  2,142,Aug  2: 142 Recovered
2020-08-03,tr,Tripura,Recovered,0,Aug  3,0,Aug  3: 0 Recovered
2020-08-04,tr,Tripura,Recovered,70,Aug  4,70,Aug  4: 70 Recovered
2020-08-05,tr,Tripura,Recovered,50,Aug  5,50,Aug  5: 50 Recovered
2020-08-06,tr,Tripura,Recovered,68,Aug  6,68,Aug  6: 68 Recovered
2020-08-07,tr,Tripura,Recovered,67,Aug  7,67,Aug  7: 67 Recovered
2020-08-08,tr,Tripura,Recovered,224,Aug  8,224,Aug  8: 224 Recovered
2020-08-09,tr,Tripura,Recovered,92,Aug  9,92,Aug  9: 92 Recovered
2020-08-10,tr,Tripura,Recovered,267,Aug 10,267,Aug 10: 267 Recovered
2020-08-11,tr,Tripura,Recovered,213,Aug 11,213,Aug 11: 213 Recovered
2020-08-12,tr,Tripura,Recovered,182,Aug 12,182,Aug 12: 182 Recovered
2020-08-13,tr,Tripura,Recovered,74,Aug 13,74,Aug 13: 74 Recovered
2020-08-14,tr,Tripura,Recovered,103,Aug 14,103,Aug 14: 103 Recovered
2020-08-15,tr,Tripura,Recovered,73,Aug 15,73,Aug 15: 73 Recovered
2020-08-16,tr,Tripura,Recovered,63,Aug 16,63,Aug 16: 63 Recovered
2020-08-17,tr,Tripura,Recovered,135,Aug 17,135,Aug 17: 135 Recovered
2020-08-18,tr,Tripura,Recovered,118,Aug 18,118,Aug 18: 118 Recovered
2020-08-19,tr,Tripura,Recovered,93,Aug 19,93,Aug 19: 93 Recovered
2020-08-20,tr,Tripura,Recovered,68,Aug 20,68,Aug 20: 68 Recovered
2020-08-21,tr,Tripura,Recovered,86,Aug 21,86,Aug 21: 86 Recovered
2020-08-22,tr,Tripura,Recovered,410,Aug 22,410,Aug 22: 410 Recovered
2020-08-23,tr,Tripura,Recovered,121,Aug 23,121,Aug 23: 121 Recovered
2020-08-24,tr,Tripura,Recovered,159,Aug 24,159,Aug 24: 159 Recovered
2020-08-25,tr,Tripura,Recovered,73,Aug 25,73,Aug 25: 73 Recovered
2020-08-26,tr,Tripura,Recovered,160,Aug 26,160,Aug 26: 160 Recovered
2020-08-27,tr,Tripura,Recovered,123,Aug 27,123,Aug 27: 123 Recovered
2020-08-28,tr,Tripura,Recovered,142,Aug 28,142,Aug 28: 142 Recovered
2020-08-29,tr,Tripura,Recovered,198,Aug 29,198,Aug 29: 198 Recovered
2020-08-30,tr,Tripura,Recovered,195,Aug 30,195,Aug 30: 195 Recovered
2020-08-31,tr,Tripura,Recovered,201,Aug 31,201,Aug 31: 201 Recovered
2020-09-01,tr,Tripura,Recovered,221,Sep  1,221,Sep  1: 221 Recovered
2020-09-02,tr,Tripura,Recovered,193,Sep  2,193,Sep  2: 193 Recovered
2020-09-03,tr,Tripura,Recovered,186,Sep  3,186,Sep  3: 186 Recovered
2020-09-04,tr,Tripura,Recovered,179,Sep  4,179,Sep  4: 179 Recovered
2020-09-05,tr,Tripura,Recovered,271,Sep  5,271,Sep  5: 271 Recovered
2020-09-06,tr,Tripura,Recovered,262,Sep  6,262,Sep  6: 262 Recovered
2020-09-07,tr,Tripura,Recovered,303,Sep  7,303,Sep  7: 303 Recovered
2020-09-08,tr,Tripura,Recovered,294,Sep  8,294,Sep  8: 294 Recovered
2020-09-09,tr,Tripura,Recovered,311,Sep  9,311,Sep  9: 311 Recovered
2020-09-10,tr,Tripura,Recovered,340,Sep 10,340,Sep 10: 340 Recovered
2020-09-11,tr,Tripura,Recovered,262,Sep 11,262,Sep 11: 262 Recovered
2020-09-12,tr,Tripura,Recovered,479,Sep 12,479,Sep 12: 479 Recovered
2020-09-13,tr,Tripura,Recovered,398,Sep 13,398,Sep 13: 398 Recovered
2020-09-14,tr,Tripura,Recovered,404,Sep 14,404,Sep 14: 404 Recovered
2020-09-15,tr,Tripura,Recovered,389,Sep 15,389,Sep 15: 389 Recovered
2020-09-16,tr,Tripura,Recovered,510,Sep 16,510,Sep 16: 510 Recovered
2020-09-17,tr,Tripura,Recovered,521,Sep 17,521,Sep 17: 521 Recovered
2020-09-18,tr,Tripura,Recovered,603,Sep 18,603,Sep 18: 603 Recovered
2020-09-19,tr,Tripura,Recovered,583,Sep 19,583,Sep 19: 583 Recovered
2020-09-20,tr,Tripura,Recovered,645,Sep 20,645,Sep 20: 645 Recovered
2020-09-21,tr,Tripura,Recovered,654,Sep 21,654,Sep 21: 654 Recovered
2020-09-22,tr,Tripura,Recovered,419,Sep 22,419,Sep 22: 419 Recovered
2020-09-23,tr,Tripura,Recovered,603,Sep 23,603,Sep 23: 603 Recovered
2020-09-24,tr,Tripura,Recovered,492,Sep 24,492,Sep 24: 492 Recovered
2020-09-25,tr,Tripura,Recovered,509,Sep 25,509,Sep 25: 509 Recovered
2020-09-26,tr,Tripura,Recovered,505,Sep 26,505,Sep 26: 505 Recovered
2020-09-27,tr,Tripura,Recovered,400,Sep 27,400,Sep 27: 400 Recovered
2020-09-28,tr,Tripura,Recovered,567,Sep 28,567,Sep 28: 567 Recovered
2020-09-29,tr,Tripura,Recovered,244,Sep 29,244,Sep 29: 244 Recovered
2020-09-30,tr,Tripura,Recovered,489,Sep 30,489,Sep 30: 489 Recovered
2020-10-01,tr,Tripura,Recovered,400,Oct  1,400,Oct  1: 400 Recovered
2020-10-02,tr,Tripura,Recovered,504,Oct  2,504,Oct  2: 504 Recovered
2020-10-03,tr,Tripura,Recovered,301,Oct  3,301,Oct  3: 301 Recovered
2020-10-04,tr,Tripura,Recovered,513,Oct  4,513,Oct  4: 513 Recovered
2020-10-05,tr,Tripura,Recovered,466,Oct  5,466,Oct  5: 466 Recovered
2020-10-06,tr,Tripura,Recovered,255,Oct  6,255,Oct  6: 255 Recovered
2020-10-07,tr,Tripura,Recovered,546,Oct  7,546,Oct  7: 546 Recovered
2020-10-08,tr,Tripura,Recovered,389,Oct  8,389,Oct  8: 389 Recovered
2020-10-09,tr,Tripura,Recovered,408,Oct  9,408,Oct  9: 408 Recovered
2020-10-10,tr,Tripura,Recovered,327,Oct 10,327,Oct 10: 327 Recovered
2020-10-11,tr,Tripura,Recovered,285,Oct 11,285,Oct 11: 285 Recovered
2020-10-12,tr,Tripura,Recovered,317,Oct 12,317,Oct 12: 317 Recovered
2020-10-13,tr,Tripura,Recovered,220,Oct 13,220,Oct 13: 220 Recovered
2020-10-14,tr,Tripura,Recovered,418,Oct 14,418,Oct 14: 418 Recovered
2020-10-15,tr,Tripura,Recovered,353,Oct 15,353,Oct 15: 353 Recovered
2020-10-16,tr,Tripura,Recovered,371,Oct 16,371,Oct 16: 371 Recovered
2020-10-17,tr,Tripura,Recovered,270,Oct 17,270,Oct 17: 270 Recovered
2020-10-18,tr,Tripura,Recovered,187,Oct 18,187,Oct 18: 187 Recovered
2020-10-19,tr,Tripura,Recovered,328,Oct 19,328,Oct 19: 328 Recovered
2020-10-20,tr,Tripura,Recovered,198,Oct 20,198,Oct 20: 198 Recovered
2020-10-21,tr,Tripura,Recovered,265,Oct 21,265,Oct 21: 265 Recovered
2020-10-22,tr,Tripura,Recovered,239,Oct 22,239,Oct 22: 239 Recovered
2020-10-23,tr,Tripura,Recovered,250,Oct 23,250,Oct 23: 250 Recovered
2020-10-24,tr,Tripura,Recovered,238,Oct 24,238,Oct 24: 238 Recovered
2020-10-25,tr,Tripura,Recovered,146,Oct 25,146,Oct 25: 146 Recovered
2020-10-26,tr,Tripura,Recovered,183,Oct 26,183,Oct 26: 183 Recovered
2020-10-27,tr,Tripura,Recovered,84,Oct 27,84,Oct 27: 84 Recovered
2020-10-28,tr,Tripura,Recovered,202,Oct 28,202,Oct 28: 202 Recovered
2020-10-29,tr,Tripura,Recovered,170,Oct 29,170,Oct 29: 170 Recovered
2020-10-30,tr,Tripura,Recovered,212,Oct 30,212,Oct 30: 212 Recovered
2020-10-31,tr,Tripura,Recovered,141,Oct 31,141,Oct 31: 141 Recovered
2020-11-01,tr,Tripura,Recovered,170,Nov  1,170,Nov  1: 170 Recovered
2020-11-02,tr,Tripura,Recovered,186,Nov  2,186,Nov  2: 186 Recovered
2020-11-03,tr,Tripura,Recovered,84,Nov  3,84,Nov  3: 84 Recovered
2020-11-04,tr,Tripura,Recovered,112,Nov  4,112,Nov  4: 112 Recovered
2020-11-05,tr,Tripura,Recovered,115,Nov  5,115,Nov  5: 115 Recovered
2020-11-06,tr,Tripura,Recovered,121,Nov  6,121,Nov  6: 121 Recovered
2020-11-07,tr,Tripura,Recovered,126,Nov  7,126,Nov  7: 126 Recovered
2020-11-08,tr,Tripura,Recovered,66,Nov  8,66,Nov  8: 66 Recovered
2020-11-09,tr,Tripura,Recovered,107,Nov  9,107,Nov  9: 107 Recovered
2020-11-10,tr,Tripura,Recovered,44,Nov 10,44,Nov 10: 44 Recovered
2020-11-11,tr,Tripura,Recovered,49,Nov 11,49,Nov 11: 49 Recovered
2020-11-12,tr,Tripura,Recovered,150,Nov 12,150,Nov 12: 150 Recovered
2020-11-13,tr,Tripura,Recovered,106,Nov 13,106,Nov 13: 106 Recovered
2020-11-14,tr,Tripura,Recovered,100,Nov 14,100,Nov 14: 100 Recovered
2020-11-15,tr,Tripura,Recovered,64,Nov 15,64,Nov 15: 64 Recovered
2020-11-16,tr,Tripura,Recovered,77,Nov 16,77,Nov 16: 77 Recovered
2020-11-17,tr,Tripura,Recovered,76,Nov 17,76,Nov 17: 76 Recovered
2020-11-18,tr,Tripura,Recovered,119,Nov 18,119,Nov 18: 119 Recovered
2020-11-19,tr,Tripura,Recovered,106,Nov 19,106,Nov 19: 106 Recovered
2020-11-20,tr,Tripura,Recovered,112,Nov 20,112,Nov 20: 112 Recovered
2020-11-21,tr,Tripura,Recovered,116,Nov 21,116,Nov 21: 116 Recovered
2020-11-22,tr,Tripura,Recovered,95,Nov 22,95,Nov 22: 95 Recovered
2020-11-23,tr,Tripura,Recovered,90,Nov 23,90,Nov 23: 90 Recovered
2020-11-24,tr,Tripura,Recovered,27,Nov 24,27,Nov 24: 27 Recovered
2020-11-25,tr,Tripura,Recovered,72,Nov 25,72,Nov 25: 72 Recovered
2020-11-26,tr,Tripura,Recovered,73,Nov 26,73,Nov 26: 73 Recovered
2020-11-27,tr,Tripura,Recovered,58,Nov 27,58,Nov 27: 58 Recovered
2020-11-28,tr,Tripura,Recovered,69,Nov 28,69,Nov 28: 69 Recovered
2020-11-29,tr,Tripura,Recovered,0,Nov 29,0,Nov 29: 0 Recovered
2020-11-30,tr,Tripura,Recovered,162,Nov 30,162,Nov 30: 162 Recovered
2020-12-01,tr,Tripura,Recovered,34,Dec  1,34,Dec  1: 34 Recovered
2020-12-02,tr,Tripura,Recovered,57,Dec  2,57,Dec  2: 57 Recovered
2020-12-03,tr,Tripura,Recovered,58,Dec  3,58,Dec  3: 58 Recovered
2020-12-04,tr,Tripura,Recovered,68,Dec  4,68,Dec  4: 68 Recovered
2020-12-05,tr,Tripura,Recovered,62,Dec  5,62,Dec  5: 62 Recovered
2020-12-06,tr,Tripura,Recovered,59,Dec  6,59,Dec  6: 59 Recovered
2020-12-07,tr,Tripura,Recovered,42,Dec  7,42,Dec  7: 42 Recovered
2020-12-08,tr,Tripura,Recovered,15,Dec  8,15,Dec  8: 15 Recovered
2020-12-09,tr,Tripura,Recovered,44,Dec  9,44,Dec  9: 44 Recovered
2020-12-10,tr,Tripura,Recovered,35,Dec 10,35,Dec 10: 35 Recovered
2020-12-11,tr,Tripura,Recovered,46,Dec 11,46,Dec 11: 46 Recovered
2020-12-12,tr,Tripura,Recovered,35,Dec 12,35,Dec 12: 35 Recovered
2020-12-13,tr,Tripura,Recovered,25,Dec 13,25,Dec 13: 25 Recovered
2020-12-14,tr,Tripura,Recovered,32,Dec 14,32,Dec 14: 32 Recovered
2020-12-15,tr,Tripura,Recovered,25,Dec 15,25,Dec 15: 25 Recovered
2020-12-16,tr,Tripura,Recovered,30,Dec 16,30,Dec 16: 30 Recovered
