place,date,daily_cases,daily_recovered,daily_deaths,total_cases,total_recovered,total_deaths
Dadra and Nagar Haveli and Daman and Diu,2020-09-17,21,33,0,2831,2593,2
Dadra and Nagar Haveli and Daman and Diu,2020-09-18,28,31,0,2859,2624,2
Dadra and Nagar Haveli and Daman and Diu,2020-09-19,28,28,0,2887,2652,2
Dadra and Nagar Haveli and Daman and Diu,2020-09-20,37,16,0,2924,2668,2
Dadra and Nagar Haveli and Daman and Diu,2020-09-21,9,16,0,2933,2684,2
Dadra and Nagar Haveli and Daman and Diu,2020-09-22,11,30,0,2944,2714,2
Dadra and Nagar Haveli and Daman and Diu,2020-09-23,18,9,0,2962,2723,2
Dadra and Nagar Haveli and Daman and Diu,2020-09-24,15,26,0,2977,2749,2
Dadra and Nagar Haveli and Daman and Diu,2020-09-25,12,19,0,2989,2768,2
Dadra and Nagar Haveli and Daman and Diu,2020-09-26,7,25,0,2996,2793,2
Dadra and Nagar Haveli and Daman and Diu,2020-09-27,6,16,0,3002,2809,2
Dadra and Nagar Haveli and Daman and Diu,2020-09-28,10,30,0,3012,2839,2
Dadra and Nagar Haveli and Daman and Diu,2020-09-29,20,33,0,3032,2872,2
Dadra and Nagar Haveli and Daman and Diu,2020-09-30,8,19,0,3040,2891,2
Dadra and Nagar Haveli and Daman and Diu,2020-10-01,14,10,0,3054,2901,2
Dadra and Nagar Haveli and Daman and Diu,2020-10-02,7,20,0,3061,2921,2
Dadra and Nagar Haveli and Daman and Diu,2020-10-03,7,8,0,3068,2929,2
Dadra and Nagar Haveli and Daman and Diu,2020-10-04,17,11,0,3085,2940,2
Dadra and Nagar Haveli and Daman and Diu,2020-10-05,5,8,0,3090,2948,2
Dadra and Nagar Haveli and Daman and Diu,2020-10-06,11,9,0,3101,2957,2
Dadra and Nagar Haveli and Daman and Diu,2020-10-07,17,11,0,3118,2968,2
Dadra and Nagar Haveli and Daman and Diu,2020-10-08,11,15,0,3129,2983,2
Dadra and Nagar Haveli and Daman and Diu,2020-10-09,8,12,0,3137,2995,2
Dadra and Nagar Haveli and Daman and Diu,2020-10-10,12,13,0,3149,3008,2
Dadra and Nagar Haveli and Daman and Diu,2020-10-11,11,9,0,3160,3017,2
Dadra and Nagar Haveli and Daman and Diu,2020-10-12,5,5,0,3165,3022,2
Dadra and Nagar Haveli and Daman and Diu,2020-10-13,0,17,0,3165,3039,2
Dadra and Nagar Haveli and Daman and Diu,2020-10-14,3,9,0,3168,3048,2
Dadra and Nagar Haveli and Daman and Diu,2020-10-15,1,8,0,3169,3056,2
Dadra and Nagar Haveli and Daman and Diu,2020-10-16,5,11,0,3174,3067,2
Dadra and Nagar Haveli and Daman and Diu,2020-10-17,3,10,0,3177,3077,2
Dadra and Nagar Haveli and Daman and Diu,2020-10-18,3,8,0,3180,3085,2
Dadra and Nagar Haveli and Daman and Diu,2020-10-19,2,13,0,3182,3098,2
Dadra and Nagar Haveli and Daman and Diu,2020-10-20,9,13,0,3191,3111,2
Dadra and Nagar Haveli and Daman and Diu,2020-10-21,13,8,0,3204,3119,2
Dadra and Nagar Haveli and Daman and Diu,2020-10-22,6,1,0,3210,3120,2
Dadra and Nagar Haveli and Daman and Diu,2020-10-23,6,3,0,3216,3123,2
Dadra and Nagar Haveli and Daman and Diu,2020-10-24,4,4,0,3220,3127,2
Dadra and Nagar Haveli and Daman and Diu,2020-10-25,3,2,0,3223,3129,2
Dadra and Nagar Haveli and Daman and Diu,2020-10-26,0,1,0,3223,3130,2
Dadra and Nagar Haveli and Daman and Diu,2020-10-27,3,5,0,3226,3135,2
Dadra and Nagar Haveli and Daman and Diu,2020-10-28,6,3,0,3232,3138,2
Dadra and Nagar Haveli and Daman and Diu,2020-10-29,6,8,0,3238,3146,2
Dadra and Nagar Haveli and Daman and Diu,2020-10-30,5,5,0,3243,3151,2
Dadra and Nagar Haveli and Daman and Diu,2020-10-31,3,13,0,3246,3164,2
Dadra and Nagar Haveli and Daman and Diu,2020-11-01,2,4,0,3248,3168,2
Dadra and Nagar Haveli and Daman and Diu,2020-11-02,4,8,0,3252,3176,2
Dadra and Nagar Haveli and Daman and Diu,2020-11-03,0,2,0,3252,3178,2
Dadra and Nagar Haveli and Daman and Diu,2020-11-04,4,2,0,3256,3180,2
Dadra and Nagar Haveli and Daman and Diu,2020-11-05,4,2,0,3260,3182,2
Dadra and Nagar Haveli and Daman and Diu,2020-11-06,5,3,0,3265,3185,2
Dadra and Nagar Haveli and Daman and Diu,2020-11-07,1,6,0,3266,3191,2
Dadra and Nagar Haveli and Daman and Diu,2020-11-08,0,7,0,3266,3198,2
Dadra and Nagar Haveli and Daman and Diu,2020-11-09,0,3,0,3266,3201,2
Dadra and Nagar Haveli and Daman and Diu,2020-11-10,1,4,0,3267,3205,2
Dadra and Nagar Haveli and Daman and Diu,2020-11-11,0,2,0,3267,3207,2
Dadra and Nagar Haveli and Daman and Diu,2020-11-12,3,0,0,3270,3207,2
Dadra and Nagar Haveli and Daman and Diu,2020-11-13,3,3,0,3273,3210,2
Dadra and Nagar Haveli and Daman and Diu,2020-11-14,4,3,0,3277,3213,2
Dadra and Nagar Haveli and Daman and Diu,2020-11-15,6,4,0,3283,3217,2
Dadra and Nagar Haveli and Daman and Diu,2020-11-16,3,2,0,3286,3219,2
Dadra and Nagar Haveli and Daman and Diu,2020-11-17,3,1,0,3289,3220,2
Dadra and Nagar Haveli and Daman and Diu,2020-11-18,8,0,0,3297,3220,2
Dadra and Nagar Haveli and Daman and Diu,2020-11-19,2,0,0,3299,3220,2
Dadra and Nagar Haveli and Daman and Diu,2020-11-20,9,1,0,3308,3221,2
Dadra and Nagar Haveli and Daman and Diu,2020-11-21,1,1,0,3309,3222,2
Dadra and Nagar Haveli and Daman and Diu,2020-11-22,4,4,0,3313,3226,2
Dadra and Nagar Haveli and Daman and Diu,2020-11-23,4,3,0,3317,3229,2
Dadra and Nagar Haveli and Daman and Diu,2020-11-24,0,3,0,3317,3232,2
Dadra and Nagar Haveli and Daman and Diu,2020-11-25,2,4,0,3319,3236,2
Dadra and Nagar Haveli and Daman and Diu,2020-11-26,1,3,0,3320,3239,2
Dadra and Nagar Haveli and Daman and Diu,2020-11-27,2,8,0,3322,3247,2
Dadra and Nagar Haveli and Daman and Diu,2020-11-28,0,4,0,3322,3251,2
Dadra and Nagar Haveli and Daman and Diu,2020-11-29,2,3,0,3324,3254,2
Dadra and Nagar Haveli and Daman and Diu,2020-11-30,0,6,0,3324,3260,2
Dadra and Nagar Haveli and Daman and Diu,2020-12-01,2,3,0,3326,3263,2
Dadra and Nagar Haveli and Daman and Diu,2020-12-02,4,5,0,3330,3268,2
Dadra and Nagar Haveli and Daman and Diu,2020-12-03,0,1,0,3330,3269,2
Dadra and Nagar Haveli and Daman and Diu,2020-12-04,0,2,0,3330,3271,2
Dadra and Nagar Haveli and Daman and Diu,2020-12-05,2,1,0,3332,3272,2
Dadra and Nagar Haveli and Daman and Diu,2020-12-06,1,1,0,3333,3273,2
Dadra and Nagar Haveli and Daman and Diu,2020-12-07,4,1,0,3337,3274,2
Dadra and Nagar Haveli and Daman and Diu,2020-12-08,5,2,0,3342,3276,2
Dadra and Nagar Haveli and Daman and Diu,2020-12-09,3,0,0,3345,3276,2
Dadra and Nagar Haveli and Daman and Diu,2020-12-10,0,1,0,3345,3277,2
Dadra and Nagar Haveli and Daman and Diu,2020-12-11,1,3,0,3346,3280,2
Dadra and Nagar Haveli and Daman and Diu,2020-12-12,0,2,0,3346,3282,2
Dadra and Nagar Haveli and Daman and Diu,2020-12-13,0,0,0,3346,3282,2
Dadra and Nagar Haveli and Daman and Diu,2020-12-14,0,1,0,3346,3283,2
Dadra and Nagar Haveli and Daman and Diu,2020-12-15,0,0,0,3346,3283,2
Dadra and Nagar Haveli and Daman and Diu,2020-12-16,1,4,0,3347,3287,2
Dadra and Nagar Haveli and Daman and Diu,2020-12-17,1,2,0,3348,3289,2
Dadra and Nagar Haveli and Daman and Diu,2020-12-18,1,6,0,3349,3295,2
Dadra and Nagar Haveli and Daman and Diu,2020-12-19,1,2,0,3350,3297,2
Dadra and Nagar Haveli and Daman and Diu,2020-12-20,0,1,0,3350,3298,2
Dadra and Nagar Haveli and Daman and Diu,2020-12-21,0,0,0,3350,3298,2
Dadra and Nagar Haveli and Daman and Diu,2020-12-22,1,0,0,3351,3298,2
Dadra and Nagar Haveli and Daman and Diu,2020-12-23,0,0,0,3351,3298,2
Dadra and Nagar Haveli and Daman and Diu,2020-12-24,2,0,0,3353,3298,2
Dadra and Nagar Haveli and Daman and Diu,2020-12-25,2,0,0,3355,3298,2
Dadra and Nagar Haveli and Daman and Diu,2020-12-26,1,2,0,3356,3300,2
Dadra and Nagar Haveli and Daman and Diu,2020-12-27,1,1,0,3357,3301,2
Dadra and Nagar Haveli and Daman and Diu,2020-12-28,1,0,0,3358,3301,2
Dadra and Nagar Haveli and Daman and Diu,2020-12-29,0,1,0,3358,3302,2
Dadra and Nagar Haveli and Daman and Diu,2020-12-30,0,0,0,3358,3302,2
Dadra and Nagar Haveli and Daman and Diu,2020-12-31,3,1,0,3361,3303,2
Dadra and Nagar Haveli and Daman and Diu,2021-01-01,0,0,0,3361,3303,2
Dadra and Nagar Haveli and Daman and Diu,2021-01-02,0,0,0,3361,3303,2
Dadra and Nagar Haveli and Daman and Diu,2021-01-03,1,3,0,3362,3306,2
Dadra and Nagar Haveli and Daman and Diu,2021-01-04,0,1,0,3362,3307,2
Dadra and Nagar Haveli and Daman and Diu,2021-01-05,0,1,0,3362,3308,2
Dadra and Nagar Haveli and Daman and Diu,2021-01-06,0,2,0,3362,3310,2
Dadra and Nagar Haveli and Daman and Diu,2021-01-07,0,0,0,3362,3310,2
Dadra and Nagar Haveli and Daman and Diu,2021-01-08,1,0,0,3363,3310,2
Dadra and Nagar Haveli and Daman and Diu,2021-01-09,0,1,0,3363,3311,2
Dadra and Nagar Haveli and Daman and Diu,2021-01-10,0,2,0,3363,3313,2
Dadra and Nagar Haveli and Daman and Diu,2021-01-11,2,0,0,3365,3313,2
Dadra and Nagar Haveli and Daman and Diu,2021-01-12,0,0,0,3365,3313,2
Dadra and Nagar Haveli and Daman and Diu,2021-01-13,1,1,0,3366,3314,2
Dadra and Nagar Haveli and Daman and Diu,2021-01-14,2,0,0,3368,3314,2
Dadra and Nagar Haveli and Daman and Diu,2021-01-15,2,0,0,3370,3314,2
Dadra and Nagar Haveli and Daman and Diu,2021-01-16,0,0,0,3370,3314,2
Dadra and Nagar Haveli and Daman and Diu,2021-01-17,1,0,0,3371,3314,2
Dadra and Nagar Haveli and Daman and Diu,2021-01-18,0,2,0,3371,3316,2
Dadra and Nagar Haveli and Daman and Diu,2021-01-19,0,1,0,3371,3317,2
Dadra and Nagar Haveli and Daman and Diu,2021-01-20,2,0,0,3373,3317,2
Dadra and Nagar Haveli and Daman and Diu,2021-01-21,0,1,0,3373,3318,2
Dadra and Nagar Haveli and Daman and Diu,2021-01-22,1,1,0,3374,3319,2
Dadra and Nagar Haveli and Daman and Diu,2021-01-23,0,0,0,3374,3319,2
Dadra and Nagar Haveli and Daman and Diu,2021-01-24,0,2,0,3374,3321,2
Dadra and Nagar Haveli and Daman and Diu,2021-01-25,0,1,0,3374,3322,2
Dadra and Nagar Haveli and Daman and Diu,2021-01-26,1,1,0,3375,3323,2
Dadra and Nagar Haveli and Daman and Diu,2021-01-27,1,0,0,3376,3323,2
Dadra and Nagar Haveli and Daman and Diu,2021-01-28,0,0,0,3376,3323,2
Dadra and Nagar Haveli and Daman and Diu,2021-01-29,1,0,0,3377,3323,2
Dadra and Nagar Haveli and Daman and Diu,2021-01-30,0,2,0,3377,3325,2
Dadra and Nagar Haveli and Daman and Diu,2021-01-31,0,0,0,3377,3325,2
Dadra and Nagar Haveli and Daman and Diu,2021-02-01,0,1,0,3377,3326,2
Dadra and Nagar Haveli and Daman and Diu,2021-02-02,0,0,0,3377,3326,2
Dadra and Nagar Haveli and Daman and Diu,2021-02-03,0,0,0,3377,3326,2
Dadra and Nagar Haveli and Daman and Diu,2021-02-04,0,0,0,3377,3326,2
Dadra and Nagar Haveli and Daman and Diu,2021-02-05,0,1,0,3377,3327,2
Dadra and Nagar Haveli and Daman and Diu,2021-02-06,0,1,0,3377,3328,2
Dadra and Nagar Haveli and Daman and Diu,2021-02-07,0,0,0,3377,3328,2
Dadra and Nagar Haveli and Daman and Diu,2021-02-08,0,1,0,3377,3329,2
Dadra and Nagar Haveli and Daman and Diu,2021-02-09,0,0,0,3377,3329,2
Dadra and Nagar Haveli and Daman and Diu,2021-02-10,0,0,0,3377,3329,2
Dadra and Nagar Haveli and Daman and Diu,2021-02-11,0,0,0,3377,3329,2
Dadra and Nagar Haveli and Daman and Diu,2021-02-12,2,0,0,3379,3329,2
Dadra and Nagar Haveli and Daman and Diu,2021-02-13,0,0,0,3379,3329,2
Dadra and Nagar Haveli and Daman and Diu,2021-02-14,0,0,0,3379,3329,2
Dadra and Nagar Haveli and Daman and Diu,2021-02-15,0,0,0,3379,3329,2
Dadra and Nagar Haveli and Daman and Diu,2021-02-16,0,3,0,3379,3332,2
Dadra and Nagar Haveli and Daman and Diu,2021-02-17,2,0,0,3381,3332,2
Dadra and Nagar Haveli and Daman and Diu,2021-02-18,0,0,0,3381,3332,2
Dadra and Nagar Haveli and Daman and Diu,2021-02-19,0,0,0,3381,3332,2
Dadra and Nagar Haveli and Daman and Diu,2021-02-20,0,0,0,3381,3332,2
Dadra and Nagar Haveli and Daman and Diu,2021-02-21,0,2,0,3381,3334,2
Dadra and Nagar Haveli and Daman and Diu,2021-02-22,0,0,0,3381,3334,2
Dadra and Nagar Haveli and Daman and Diu,2021-02-23,0,0,0,3381,3334,2
Dadra and Nagar Haveli and Daman and Diu,2021-02-24,2,0,0,3383,3334,2
Dadra and Nagar Haveli and Daman and Diu,2021-02-25,1,0,0,3384,3334,2
Dadra and Nagar Haveli and Daman and Diu,2021-02-26,1,2,0,3385,3336,2
Dadra and Nagar Haveli and Daman and Diu,2021-02-27,0,0,0,3385,3336,2
Dadra and Nagar Haveli and Daman and Diu,2021-02-28,0,0,0,3385,3336,2
Dadra and Nagar Haveli and Daman and Diu,2021-03-01,0,0,0,3385,3336,2
Dadra and Nagar Haveli and Daman and Diu,2021-03-02,2,0,0,3387,3336,2
Dadra and Nagar Haveli and Daman and Diu,2021-03-03,0,0,0,3387,3336,2
Dadra and Nagar Haveli and Daman and Diu,2021-03-04,0,0,0,3387,3336,2
Dadra and Nagar Haveli and Daman and Diu,2021-03-05,0,0,0,3387,3336,2
Dadra and Nagar Haveli and Daman and Diu,2021-03-06,2,1,0,3389,3337,2
Dadra and Nagar Haveli and Daman and Diu,2021-03-07,9,3,0,3398,3340,2
Dadra and Nagar Haveli and Daman and Diu,2021-03-08,5,0,0,3403,3340,2
Dadra and Nagar Haveli and Daman and Diu,2021-03-09,0,0,0,3403,3340,2
Dadra and Nagar Haveli and Daman and Diu,2021-03-10,3,0,0,3406,3340,2
Dadra and Nagar Haveli and Daman and Diu,2021-03-11,0,0,0,3406,3340,2
Dadra and Nagar Haveli and Daman and Diu,2021-03-12,4,1,0,3410,3341,2
Dadra and Nagar Haveli and Daman and Diu,2021-03-13,4,0,0,3414,3341,2
Dadra and Nagar Haveli and Daman and Diu,2021-03-14,3,0,0,3417,3341,2
Dadra and Nagar Haveli and Daman and Diu,2021-03-15,2,2,0,3419,3343,2
Dadra and Nagar Haveli and Daman and Diu,2021-03-16,5,9,0,3424,3352,2
Dadra and Nagar Haveli and Daman and Diu,2021-03-17,0,0,0,3424,3352,2
Dadra and Nagar Haveli and Daman and Diu,2021-03-18,9,5,0,3433,3357,2
Dadra and Nagar Haveli and Daman and Diu,2021-03-19,10,2,0,3443,3359,2
Dadra and Nagar Haveli and Daman and Diu,2021-03-20,7,1,0,3450,3360,2
Dadra and Nagar Haveli and Daman and Diu,2021-03-21,10,2,0,3460,3362,2
Dadra and Nagar Haveli and Daman and Diu,2021-03-22,4,4,0,3464,3366,2
Dadra and Nagar Haveli and Daman and Diu,2021-03-23,7,2,0,3471,3368,2
Dadra and Nagar Haveli and Daman and Diu,2021-03-24,11,5,0,3482,3373,2
Dadra and Nagar Haveli and Daman and Diu,2021-03-25,26,4,0,3508,3377,2
Dadra and Nagar Haveli and Daman and Diu,2021-03-26,17,1,0,3525,3378,2
Dadra and Nagar Haveli and Daman and Diu,2021-03-27,26,5,0,3551,3383,2
Dadra and Nagar Haveli and Daman and Diu,2021-03-28,27,10,0,3578,3393,2
Dadra and Nagar Haveli and Daman and Diu,2021-03-29,16,5,0,3594,3398,2
Dadra and Nagar Haveli and Daman and Diu,2021-03-30,12,10,0,3606,3408,2
Dadra and Nagar Haveli and Daman and Diu,2021-03-31,19,8,0,3625,3416,2
Dadra and Nagar Haveli and Daman and Diu,2021-04-01,17,6,0,3642,3422,2
Dadra and Nagar Haveli and Daman and Diu,2021-04-02,20,6,0,3662,3428,2
Dadra and Nagar Haveli and Daman and Diu,2021-04-03,16,20,0,3678,3448,2
Dadra and Nagar Haveli and Daman and Diu,2021-04-04,25,19,0,3703,3467,2
Dadra and Nagar Haveli and Daman and Diu,2021-04-05,27,18,0,3730,3485,2
Dadra and Nagar Haveli and Daman and Diu,2021-04-06,16,28,0,3746,3513,2
Dadra and Nagar Haveli and Daman and Diu,2021-04-07,24,24,0,3770,3537,2
Dadra and Nagar Haveli and Daman and Diu,2021-04-08,30,12,0,3800,3549,2
Dadra and Nagar Haveli and Daman and Diu,2021-04-09,32,18,0,3832,3567,2
Dadra and Nagar Haveli and Daman and Diu,2021-04-10,103,15,0,3935,3582,2
Dadra and Nagar Haveli and Daman and Diu,2021-04-11,76,20,0,4011,3602,2
Dadra and Nagar Haveli and Daman and Diu,2021-04-12,111,19,0,4122,3621,2
Dadra and Nagar Haveli and Daman and Diu,2021-04-13,98,21,0,4220,3642,2
Dadra and Nagar Haveli and Daman and Diu,2021-04-14,104,29,0,4324,3671,2
Dadra and Nagar Haveli and Daman and Diu,2021-04-15,103,14,2,4427,3685,4
Dadra and Nagar Haveli and Daman and Diu,2021-04-16,138,25,0,4565,3710,4
Dadra and Nagar Haveli and Daman and Diu,2021-04-17,108,25,0,4673,3735,4
Dadra and Nagar Haveli and Daman and Diu,2021-04-18,184,50,0,4857,3785,4
Dadra and Nagar Haveli and Daman and Diu,2021-04-19,121,78,0,4978,3863,4
Dadra and Nagar Haveli and Daman and Diu,2021-04-20,291,75,0,5269,3938,4
Dadra and Nagar Haveli and Daman and Diu,2021-04-21,251,101,0,5520,4039,4
Dadra and Nagar Haveli and Daman and Diu,2021-04-22,359,94,0,5879,4133,4
Dadra and Nagar Haveli and Daman and Diu,2021-04-23,236,109,0,6115,4242,4
Dadra and Nagar Haveli and Daman and Diu,2021-04-24,251,118,0,6366,4360,4
Dadra and Nagar Haveli and Daman and Diu,2021-04-25,208,106,0,6574,4466,4
Dadra and Nagar Haveli and Daman and Diu,2021-04-26,138,123,0,6712,4589,4
Dadra and Nagar Haveli and Daman and Diu,2021-04-27,217,190,0,6929,4779,4
Dadra and Nagar Haveli and Daman and Diu,2021-04-28,186,221,0,7115,5000,4
Dadra and Nagar Haveli and Daman and Diu,2021-04-29,216,138,0,7331,5138,4
Dadra and Nagar Haveli and Daman and Diu,2021-04-30,192,325,0,7523,5463,4
Dadra and Nagar Haveli and Daman and Diu,2021-05-01,212,280,0,7735,5743,4
Dadra and Nagar Haveli and Daman and Diu,2021-05-02,161,260,0,7896,6003,4
Dadra and Nagar Haveli and Daman and Diu,2021-05-03,119,226,0,8015,6229,4
Dadra and Nagar Haveli and Daman and Diu,2021-05-04,192,229,0,8207,6458,4
Dadra and Nagar Haveli and Daman and Diu,2021-05-05,170,228,0,8377,6686,4
Dadra and Nagar Haveli and Daman and Diu,2021-05-06,163,136,0,8540,6822,4
Dadra and Nagar Haveli and Daman and Diu,2021-05-07,121,210,0,8661,7032,4
Dadra and Nagar Haveli and Daman and Diu,2021-05-08,137,172,0,8798,7204,4
Dadra and Nagar Haveli and Daman and Diu,2021-05-09,90,222,0,8888,7426,4
Dadra and Nagar Haveli and Daman and Diu,2021-05-10,63,193,0,8951,7619,4
Dadra and Nagar Haveli and Daman and Diu,2021-05-11,139,204,0,9090,7823,4
Dadra and Nagar Haveli and Daman and Diu,2021-05-12,104,161,0,9194,7984,4
Dadra and Nagar Haveli and Daman and Diu,2021-05-13,100,132,0,9294,8116,4
Dadra and Nagar Haveli and Daman and Diu,2021-05-14,54,189,0,9348,8305,4
Dadra and Nagar Haveli and Daman and Diu,2021-05-15,80,189,0,9428,8494,4
Dadra and Nagar Haveli and Daman and Diu,2021-05-16,87,150,0,9515,8644,4
Dadra and Nagar Haveli and Daman and Diu,2021-05-17,37,90,0,9552,8734,4
Dadra and Nagar Haveli and Daman and Diu,2021-05-18,43,99,0,9595,8833,4
Dadra and Nagar Haveli and Daman and Diu,2021-05-19,22,101,0,9617,8934,4
Dadra and Nagar Haveli and Daman and Diu,2021-05-20,40,55,0,9657,8989,4
Dadra and Nagar Haveli and Daman and Diu,2021-05-21,27,95,0,9684,9084,4
Dadra and Nagar Haveli and Daman and Diu,2021-05-22,34,72,0,9718,9156,4
Dadra and Nagar Haveli and Daman and Diu,2021-05-23,30,62,0,9748,9218,4
Dadra and Nagar Haveli and Daman and Diu,2021-05-24,16,46,0,9764,9264,4
Dadra and Nagar Haveli and Daman and Diu,2021-05-25,34,51,0,9798,9315,4
Dadra and Nagar Haveli and Daman and Diu,2021-05-26,14,53,0,9812,9368,4
Dadra and Nagar Haveli and Daman and Diu,2021-05-27,11,27,0,9823,9395,4
Dadra and Nagar Haveli and Daman and Diu,2021-05-28,235,339,0,10058,9734,4
Dadra and Nagar Haveli and Daman and Diu,2021-05-29,7,32,0,10065,9766,4
Dadra and Nagar Haveli and Daman and Diu,2021-05-30,14,29,0,10079,9795,4
Dadra and Nagar Haveli and Daman and Diu,2021-05-31,63,68,0,10142,9863,4
Dadra and Nagar Haveli and Daman and Diu,2021-06-01,31,46,0,10173,9909,4
Dadra and Nagar Haveli and Daman and Diu,2021-06-02,17,62,0,10190,9971,4
Dadra and Nagar Haveli and Daman and Diu,2021-06-03,27,34,0,10217,10005,4
Dadra and Nagar Haveli and Daman and Diu,2021-06-04,47,47,0,10264,10052,4
Dadra and Nagar Haveli and Daman and Diu,2021-06-05,14,41,0,10278,10093,4
Dadra and Nagar Haveli and Daman and Diu,2021-06-06,6,25,0,10284,10118,4
Dadra and Nagar Haveli and Daman and Diu,2021-06-07,1,11,0,10285,10129,4
Dadra and Nagar Haveli and Daman and Diu,2021-06-08,8,34,0,10293,10163,4
Dadra and Nagar Haveli and Daman and Diu,2021-06-09,11,39,0,10304,10202,4
Dadra and Nagar Haveli and Daman and Diu,2021-06-10,10,15,0,10314,10217,4
Dadra and Nagar Haveli and Daman and Diu,2021-06-11,8,20,0,10322,10237,4
Dadra and Nagar Haveli and Daman and Diu,2021-06-12,5,15,0,10327,10252,4
Dadra and Nagar Haveli and Daman and Diu,2021-06-13,0,17,0,10327,10269,4
Dadra and Nagar Haveli and Daman and Diu,2021-06-14,1,15,0,10328,10284,4
Dadra and Nagar Haveli and Daman and Diu,2021-06-15,8,14,0,10336,10298,4
Dadra and Nagar Haveli and Daman and Diu,2021-06-16,8,4,0,10344,10302,4
Dadra and Nagar Haveli and Daman and Diu,2021-06-17,13,6,0,10357,10308,4
Dadra and Nagar Haveli and Daman and Diu,2021-06-18,7,9,0,10364,10317,4
Dadra and Nagar Haveli and Daman and Diu,2021-06-19,10,9,0,10374,10326,4
Dadra and Nagar Haveli and Daman and Diu,2021-06-20,3,6,0,10377,10332,4
Dadra and Nagar Haveli and Daman and Diu,2021-06-21,3,10,0,10380,10342,4
Dadra and Nagar Haveli and Daman and Diu,2021-06-22,3,2,0,10383,10344,4
Dadra and Nagar Haveli and Daman and Diu,2021-06-23,3,4,0,10386,10348,4
Dadra and Nagar Haveli and Daman and Diu,2021-06-24,3,4,0,10389,10352,4
Dadra and Nagar Haveli and Daman and Diu,2021-06-25,4,9,0,10393,10361,4
Dadra and Nagar Haveli and Daman and Diu,2021-06-26,3,9,0,10396,10370,4
Dadra and Nagar Haveli and Daman and Diu,2021-06-27,6,5,0,10402,10375,4
Dadra and Nagar Haveli and Daman and Diu,2021-06-28,8,16,0,10410,10391,4
Dadra and Nagar Haveli and Daman and Diu,2021-06-29,8,7,0,10418,10398,4
Dadra and Nagar Haveli and Daman and Diu,2021-06-30,5,3,0,10423,10401,4
Dadra and Nagar Haveli and Daman and Diu,2021-07-01,1,2,0,10424,10403,4
Dadra and Nagar Haveli and Daman and Diu,2021-07-02,4,4,0,10428,10407,4
Dadra and Nagar Haveli and Daman and Diu,2021-07-03,2,3,0,10430,10410,4
Dadra and Nagar Haveli and Daman and Diu,2021-07-04,2,4,0,10432,10414,4
Dadra and Nagar Haveli and Daman and Diu,2021-07-05,0,3,0,10432,10417,4
Dadra and Nagar Haveli and Daman and Diu,2021-07-06,6,4,0,10438,10421,4
Dadra and Nagar Haveli and Daman and Diu,2021-07-07,3,4,0,10441,10425,4
Dadra and Nagar Haveli and Daman and Diu,2021-07-08,1,6,0,10442,10431,4
Dadra and Nagar Haveli and Daman and Diu,2021-07-09,1,11,0,10443,10442,4
Dadra and Nagar Haveli and Daman and Diu,2021-07-10,4,2,0,10447,10444,4
Dadra and Nagar Haveli and Daman and Diu,2021-07-11,2,1,0,10449,10445,4
Dadra and Nagar Haveli and Daman and Diu,2021-07-12,2,6,0,10451,10451,4
Dadra and Nagar Haveli and Daman and Diu,2021-07-13,1,1,0,10452,10452,4
Dadra and Nagar Haveli and Daman and Diu,2021-07-14,2,1,0,10454,10453,4
Dadra and Nagar Haveli and Daman and Diu,2021-07-15,0,0,0,10454,10453,4
Dadra and Nagar Haveli and Daman and Diu,2021-07-16,3,7,0,10457,10460,4
Dadra and Nagar Haveli and Daman and Diu,2021-07-17,1,3,0,10458,10463,4
Dadra and Nagar Haveli and Daman and Diu,2021-07-18,4,2,0,10462,10465,4
Dadra and Nagar Haveli and Daman and Diu,2021-07-19,6,2,0,10468,10467,4
Dadra and Nagar Haveli and Daman and Diu,2021-07-20,8,4,0,10476,10471,4
Dadra and Nagar Haveli and Daman and Diu,2021-07-21,7,0,0,10483,10471,4
Dadra and Nagar Haveli and Daman and Diu,2021-07-22,4,2,0,10487,10473,4
Dadra and Nagar Haveli and Daman and Diu,2021-07-23,6,1,0,10493,10474,4
Dadra and Nagar Haveli and Daman and Diu,2021-07-24,7,2,0,10500,10476,4
Dadra and Nagar Haveli and Daman and Diu,2021-07-25,0,0,0,10500,10476,4
Dadra and Nagar Haveli and Daman and Diu,2021-07-26,0,1,0,10500,10477,4
Dadra and Nagar Haveli and Daman and Diu,2021-07-27,2,2,0,10502,10479,4
Dadra and Nagar Haveli and Daman and Diu,2021-07-28,3,5,0,10505,10484,4
Dadra and Nagar Haveli and Daman and Diu,2021-07-29,1,6,0,10506,10490,4
Dadra and Nagar Haveli and Daman and Diu,2021-07-30,1,7,0,10507,10497,4
Dadra and Nagar Haveli and Daman and Diu,2021-07-31,6,6,0,10513,10503,4
Dadra and Nagar Haveli and Daman and Diu,2021-08-01,0,5,0,10513,10508,4
Dadra and Nagar Haveli and Daman and Diu,2021-08-02,0,9,0,10513,10517,4
Dadra and Nagar Haveli and Daman and Diu,2021-08-03,1,2,0,10514,10519,4
Dadra and Nagar Haveli and Daman and Diu,2021-08-04,1,0,0,10515,10519,4
Dadra and Nagar Haveli and Daman and Diu,2021-08-05,0,1,0,10515,10520,4
Dadra and Nagar Haveli and Daman and Diu,2021-08-06,0,2,0,10515,10522,4
