Date	State	Cases	Recovered	Deaths	Name
2021-03-04	jk	126772	123930	1959	Jammu and Kashmir
2021-03-05	jk	126853	124002	1960	Jammu and Kashmir
2021-03-06	jk	126932	124089	1961	Jammu and Kashmir
2021-03-07	jk	127044	124190	1962	Jammu and Kashmir
2021-03-08	jk	127114	124280	1963	Jammu and Kashmir
2021-03-09	jk	127191	124367	1965	Jammu and Kashmir
2021-03-10	jk	127288	124421	1968	Jammu and Kashmir
2021-03-11	jk	127363	124498	1969	Jammu and Kashmir
2021-03-12	jk	127436	124578	1971	Jammu and Kashmir
2021-03-13	jk	127535	124680	1974	Jammu and Kashmir
2021-03-14	jk	127640	124746	1974	Jammu and Kashmir
2021-03-15	jk	127734	124823	1974	Jammu and Kashmir
2021-03-16	jk	127831	124882	1976	Jammu and Kashmir
2021-03-17	jk	127957	124972	1977	Jammu and Kashmir
2021-03-18	jk	128097	125046	1978	Jammu and Kashmir
2021-03-19	jk	128249	125118	1979	Jammu and Kashmir
2021-03-20	jk	128389	125218	1980	Jammu and Kashmir
2021-03-21	jk	128547	125276	1981	Jammu and Kashmir
2021-03-22	jk	128679	125362	1981	Jammu and Kashmir
2021-03-23	jk	128836	125443	1983	Jammu and Kashmir
2021-03-24	jk	129031	125535	1983	Jammu and Kashmir
2021-03-25	jk	129203	125627	1983	Jammu and Kashmir
2021-03-26	jk	129413	125748	1984	Jammu and Kashmir
2021-03-27	jk	129684	125886	1985	Jammu and Kashmir
2021-03-28	jk	129993	126003	1989	Jammu and Kashmir
2021-03-29	jk	130228	126129	1989	Jammu and Kashmir
2021-03-30	jk	130587	126304	1990	Jammu and Kashmir
2021-03-31	jk	130960	126435	1994	Jammu and Kashmir
2021-04-01	jk	131421	126549	1998	Jammu and Kashmir
2021-04-02	jk	131938	126720	2003	Jammu and Kashmir
2021-04-03	jk	132439	126860	2005	Jammu and Kashmir
2021-04-04	jk	133012	127049	2008	Jammu and Kashmir
2021-04-05	jk	133454	127290	2010	Jammu and Kashmir
2021-04-06	jk	134015	127520	2012	Jammu and Kashmir
2021-04-07	jk	134827	127774	2018	Jammu and Kashmir
2021-04-08	jk	135662	128020	2019	Jammu and Kashmir
2021-04-09	jk	136470	128332	2023	Jammu and Kashmir
2021-04-10	jk	137475	128691	2029	Jammu and Kashmir
2021-04-11	jk	138390	129021	2034	Jammu and Kashmir
2021-04-12	jk	139381	129439	2034	Jammu and Kashmir
2021-04-13	jk	140650	129932	2037	Jammu and Kashmir
2021-04-14	jk	141736	130304	2042	Jammu and Kashmir
2021-04-15	jk	142877	130791	2046	Jammu and Kashmir
2021-04-16	jk	144021	131353	2048	Jammu and Kashmir
2021-04-17	jk	145166	132205	2051	Jammu and Kashmir
2021-04-18	jk	146692	133168	2057	Jammu and Kashmir
2021-04-19	jk	148208	133981	2063	Jammu and Kashmir
2021-04-20	jk	150238	134697	2071	Jammu and Kashmir
2021-04-21	jk	152442	135430	2084	Jammu and Kashmir
2021-04-22	jk	154407	136221	2092	Jammu and Kashmir
2021-04-23	jk	156344	137240	2111	Jammu and Kashmir
2021-04-24	jk	158374	138184	2126	Jammu and Kashmir
2021-04-25	jk	160755	139050	2147	Jammu and Kashmir
2021-04-26	jk	162890	140117	2172	Jammu and Kashmir
2021-04-27	jk	166054	141574	2197	Jammu and Kashmir
2020-03-15	ka	6	0	1	Karnataka
2020-03-16	ka	7	0	1	Karnataka
2020-03-17	ka	9	0	1	Karnataka
2020-03-18	ka	14	0	1	Karnataka
2020-03-19	ka	15	0	1	Karnataka
2020-03-20	ka	15	1	1	Karnataka
2020-03-21	ka	20	1	1	Karnataka
2020-03-22	ka	26	1	1	Karnataka
2020-03-23	ka	33	2	1	Karnataka
2020-03-24	ka	41	3	1	Karnataka
2020-03-25	ka	51	3	1	Karnataka
2020-03-26	ka	55	3	2	Karnataka
2020-03-27	ka	64	5	3	Karnataka
2020-03-28	ka	81	5	3	Karnataka
2020-03-29	ka	83	5	3	Karnataka
2020-03-30	ka	88	6	3	Karnataka
2020-03-31	ka	101	8	3	Karnataka
2020-04-01	ka	110	9	3	Karnataka
2020-04-02	ka	124	11	3	Karnataka
2020-04-03	ka	128	11	4	Karnataka
2020-04-04	ka	144	11	4	Karnataka
2020-04-05	ka	151	12	4	Karnataka
2020-04-06	ka	163	20	4	Karnataka
2020-04-07	ka	175	25	4	Karnataka
2020-04-08	ka	181	28	5	Karnataka
2020-04-09	ka	197	30	6	Karnataka
2020-04-10	ka	207	34	6	Karnataka
2020-04-11	ka	215	39	6	Karnataka
2020-04-12	ka	232	54	6	Karnataka
2020-04-13	ka	247	60	8	Karnataka
2020-04-14	ka	260	71	10	Karnataka
2020-04-15	ka	279	80	12	Karnataka
2020-04-16	ka	315	82	13	Karnataka
2020-04-17	ka	359	88	13	Karnataka
2020-04-18	ka	384	104	14	Karnataka
2020-04-19	ka	390	111	16	Karnataka
2020-04-20	ka	408	112	16	Karnataka
2020-04-21	ka	418	129	17	Karnataka
2020-04-22	ka	427	131	17	Karnataka
2020-04-23	ka	445	145	17	Karnataka
2020-04-24	ka	474	152	18	Karnataka
2020-04-25	ka	500	158	18	Karnataka
2020-04-26	ka	503	182	19	Karnataka
2020-04-27	ka	512	193	20	Karnataka
2020-04-28	ka	523	207	20	Karnataka
2020-04-29	ka	535	216	21	Karnataka
2020-04-30	ka	565	229	22	Karnataka
2020-05-01	ka	589	251	22	Karnataka
2020-05-02	ka	601	271	25	Karnataka
2020-05-03	ka	614	293	25	Karnataka
2020-05-04	ka	651	321	27	Karnataka
2020-05-05	ka	673	331	29	Karnataka
2020-05-06	ka	693	354	29	Karnataka
2020-05-07	ka	705	366	30	Karnataka
2020-05-08	ka	753	376	30	Karnataka
2020-05-09	ka	794	386	30	Karnataka
2020-05-10	ka	848	422	31	Karnataka
2020-05-11	ka	862	426	31	Karnataka
2020-05-12	ka	925	433	31	Karnataka
2020-05-13	ka	959	451	33	Karnataka
2020-05-14	ka	987	460	35	Karnataka
2020-05-15	ka	1056	480	36	Karnataka
2020-05-16	ka	1092	496	36	Karnataka
2020-05-17	ka	1147	509	37	Karnataka
2020-05-18	ka	1246	530	37	Karnataka
2020-05-19	ka	1395	543	40	Karnataka
2020-05-20	ka	1462	556	41	Karnataka
2020-05-21	ka	1605	571	41	Karnataka
2020-05-22	ka	1743	597	41	Karnataka
2020-05-23	ka	1959	608	42	Karnataka
2020-05-24	ka	2089	654	42	Karnataka
2020-05-25	ka	2182	705	44	Karnataka
2020-05-26	ka	2283	764	44	Karnataka
2020-05-27	ka	2418	781	47	Karnataka
2020-05-28	ka	2533	834	47	Karnataka
2020-05-29	ka	2781	894	48	Karnataka
2020-05-30	ka	2922	997	49	Karnataka
2020-05-31	ka	3221	1218	51	Karnataka
2020-06-01	ka	3408	1318	52	Karnataka
2020-06-02	ka	3796	1393	52	Karnataka
2020-06-03	ka	4063	1504	53	Karnataka
2020-06-04	ka	4320	1610	57	Karnataka
2020-06-05	ka	4835	1693	57	Karnataka
2020-06-06	ka	5213	1973	59	Karnataka
2020-06-07	ka	5452	2132	61	Karnataka
2020-06-08	ka	5760	2441	64	Karnataka
2020-06-09	ka	5921	2605	66	Karnataka
2020-06-10	ka	6041	2862	69	Karnataka
2020-06-11	ka	6245	2976	72	Karnataka
2020-06-12	ka	6516	3440	79	Karnataka
2020-06-13	ka	6824	3648	82	Karnataka
2020-06-14	ka	7000	3960	87	Karnataka
2020-06-15	ka	7213	4134	89	Karnataka
2020-06-16	ka	7530	4456	96	Karnataka
2020-06-17	ka	7734	4804	104	Karnataka
2020-06-18	ka	7944	4980	116	Karnataka
2020-06-19	ka	8281	5210	125	Karnataka
2020-06-20	ka	8697	5393	134	Karnataka
2020-06-21	ka	9150	5619	139	Karnataka
2020-06-22	ka	9399	5730	144	Karnataka
2020-06-23	ka	9721	6004	152	Karnataka
2020-06-24	ka	10118	6153	166	Karnataka
2020-06-25	ka	10560	6672	172	Karnataka
2020-06-26	ka	11005	6918	182	Karnataka
2020-06-27	ka	11923	7289	193	Karnataka
2020-06-28	ka	13190	7509	209	Karnataka
2020-06-29	ka	14295	7685	228	Karnataka
2020-06-30	ka	15242	7920	248	Karnataka
2020-07-01	ka	16514	8065	255	Karnataka
2020-07-02	ka	18016	8336	274	Karnataka
2020-07-03	ka	19710	8807	295	Karnataka
2020-07-04	ka	21549	9246	337	Karnataka
2020-07-05	ka	23474	9849	374	Karnataka
2020-07-06	ka	25317	10529	404	Karnataka
2020-07-07	ka	26815	11100	419	Karnataka
2020-07-08	ka	28877	11878	473	Karnataka
2020-07-09	ka	31105	12835	490	Karnataka
2020-07-10	ka	33418	13838	547	Karnataka
2020-07-11	ka	36216	14718	617	Karnataka
2020-07-12	ka	38843	15411	688	Karnataka
2020-07-13	ka	41581	16249	761	Karnataka
2020-07-14	ka	44077	17391	848	Karnataka
2020-07-15	ka	47253	18467	935	Karnataka
2020-07-16	ka	51422	19730	1039	Karnataka
2020-07-17	ka	55115	20758	1154	Karnataka
2020-07-18	ka	59652	21776	1247	Karnataka
2020-07-19	ka	63772	23066	1338	Karnataka
2020-07-20	ka	67420	23796	1410	Karnataka
2020-07-21	ka	71069	25460	1471	Karnataka
2020-07-22	ka	75833	27240	1526	Karnataka
2020-07-23	ka	80863	29311	1623	Karnataka
2020-07-24	ka	85870	31348	1733	Karnataka
2020-07-25	ka	90942	33751	1805	Karnataka
2020-07-26	ka	96141	35839	1887	Karnataka
2020-07-27	ka	101465	37686	1962	Karnataka
2020-07-28	ka	107001	40505	2064	Karnataka
2020-07-29	ka	112504	42902	2154	Karnataka
2020-07-30	ka	118632	46695	2237	Karnataka
2020-07-31	ka	124115	49789	2321	Karnataka
2020-08-01	ka	129287	53649	2419	Karnataka
2020-08-02	ka	134819	57726	2503	Karnataka
2020-08-03	ka	139571	62501	2601	Karnataka
2020-08-04	ka	145830	69273	2711	Karnataka
2020-08-05	ka	151449	74680	2811	Karnataka
2020-08-06	ka	158254	80282	2904	Karnataka
2020-08-07	ka	164924	84233	3004	Karnataka
2020-08-08	ka	172102	89239	3097	Karnataka
2020-08-09	ka	178087	93909	3204	Karnataka
2020-08-10	ka	182354	99127	3318	Karnataka
2020-08-11	ka	188611	105600	3404	Karnataka
2020-08-12	ka	196494	112634	3517	Karnataka
2020-08-13	ka	203200	121243	3620	Karnataka
2020-08-14	ka	211108	128183	3724	Karnataka
2020-08-15	ka	219926	134812	3838	Karnataka
2020-08-16	ka	226966	141492	3954	Karnataka
2020-08-17	ka	233283	148563	4069	Karnataka
2020-08-18	ka	240948	156950	4208	Karnataka
2020-08-19	ka	249590	164151	4334	Karnataka
2020-08-20	ka	256975	170382	4436	Karnataka
2020-08-21	ka	264546	176943	4529	Karnataka
2020-08-22	ka	271876	184569	4622	Karnataka
2020-08-23	ka	277814	189565	4690	Karnataka
2020-08-24	ka	283665	197626	4817	Karnataka
2020-08-25	ka	291826	204440	4965	Karnataka
2020-08-26	ka	300406	211689	5098	Karnataka
2020-08-27	ka	309792	219555	5239	Karnataka
2020-08-28	ka	318752	227019	5375	Karnataka
2020-08-29	ka	327076	235129	5490	Karnataka
2020-08-30	ka	335928	242230	5596	Karnataka
2020-08-31	ka	342423	249468	5709	Karnataka
2020-09-01	ka	351481	254627	5844	Karnataka
2020-09-02	ka	361341	260914	5957	Karnataka
2020-09-03	ka	370206	268036	6061	Karnataka
2020-09-04	ka	379486	274197	6177	Karnataka
2020-09-05	ka	389232	283299	6305	Karnataka
2020-09-06	ka	398551	292874	6400	Karnataka
2020-09-07	ka	404324	300771	6541	Karnataka
2020-09-08	ka	412190	308574	6687	Karnataka
2020-09-09	ka	421730	315434	6815	Karnataka
2020-09-10	ka	430947	322455	6944	Karnataka
2020-09-11	ka	440411	335000	7074	Karnataka
2020-09-12	ka	449551	344557	7168	Karnataka
2020-09-13	ka	459445	352959	7272	Karnataka
2020-09-14	ka	467689	361824	7391	Karnataka
2020-09-15	ka	475265	369230	7488	Karnataka
2020-09-16	ka	484990	375810	7543	Karnataka
2020-09-17	ka	494356	383078	7636	Karnataka
2020-09-18	ka	502982	394027	7815	Karnataka
2020-09-19	ka	511346	404842	7929	Karnataka
2020-09-20	ka	519537	413453	8030	Karnataka
2020-09-21	ka	526876	423378	8152	Karnataka
2020-09-22	ka	533850	432451	8235	Karnataka
2020-09-23	ka	540847	437911	8273	Karnataka
2020-09-24	ka	548557	444659	8338	Karnataka
2020-09-25	ka	557212	450303	8424	Karnataka
2020-09-26	ka	566023	455720	8510	Karnataka
2020-09-27	ka	575566	462242	8589	Karnataka
2020-09-28	ka	582458	469751	8648	Karnataka
2020-09-29	ka	592911	476379	8784	Karnataka
2020-09-30	ka	601767	485269	8871	Karnataka
2020-10-01	ka	611837	492413	9001	Karnataka
2020-10-02	ka	620630	499507	9126	Karnataka
2020-10-03	ka	630516	508496	9226	Karnataka
2020-10-04	ka	640661	515783	9293	Karnataka
2020-10-05	ka	647712	522847	9377	Karnataka
2020-10-06	ka	657705	533075	9468	Karnataka
2020-10-07	ka	668652	542907	9581	Karnataka
2020-10-08	ka	679356	552520	9682	Karnataka
2020-10-09	ka	690269	561611	9796	Karnataka
2020-10-10	ka	700786	569948	9898	Karnataka
2020-10-11	ka	710309	580055	9973	Karnataka
2020-10-12	ka	717915	592085	10043	Karnataka
2020-10-13	ka	726106	602506	10130	Karnataka
2020-10-14	ka	735371	611168	10205	Karnataka
2020-10-15	ka	743848	620009	10290	Karnataka
2020-10-16	ka	751390	628589	10363	Karnataka
2020-10-17	ka	758574	637482	10434	Karnataka
2020-10-18	ka	765586	645826	10485	Karnataka
2020-10-19	ka	770604	653830	10549	Karnataka
2020-10-20	ka	776901	662330	10615	Karnataka
2020-10-21	ka	782773	671619	10703	Karnataka
2020-10-22	ka	788551	684836	10777	Karnataka
2020-10-23	ka	793907	693585	10828	Karnataka
2020-10-24	ka	798378	700738	10880	Karnataka
2020-10-25	ka	802817	710844	10912	Karnataka
2020-10-26	ka	805947	719559	10954	Karnataka
2020-10-27	ka	809638	727299	10998	Karnataka
2020-10-28	ka	812784	733559	11053	Karnataka
2020-10-29	ka	816809	741220	11098	Karnataka
2020-10-30	ka	820398	749741	11147	Karnataka
2020-10-31	ka	823412	757209	11175	Karnataka
2020-11-01	ka	827064	765262	11199	Karnataka
2020-11-02	ka	829640	773596	11228	Karnataka
2020-11-03	ka	832396	780736	11254	Karnataka
2020-11-04	ka	835773	788781	11288	Karnataka
2020-11-05	ka	838929	794504	11319	Karnataka
2020-11-06	ka	841889	797205	11354	Karnataka
2020-11-07	ka	844147	799440	11376	Karnataka
2020-11-08	ka	846887	801800	11398	Karnataka
2020-11-09	ka	848850	804486	11417	Karnataka
2020-11-10	ka	851212	808701	11437	Karnataka
2020-11-11	ka	853796	811582	11460	Karnataka
2020-11-12	ka	855912	814950	11481	Karnataka
2020-11-13	ka	857928	818393	11498	Karnataka
2020-11-14	ka	860082	820591	11515	Karnataka
2020-11-15	ka	861647	822954	11536	Karnataka
2020-11-16	ka	862804	825142	11548	Karnataka
2020-11-17	ka	864140	827242	11564	Karnataka
2020-11-18	ka	865931	829189	11585	Karnataka
2020-11-19	ka	867780	830989	11611	Karnataka
2020-11-20	ka	869561	833170	11628	Karnataka
2020-11-21	ka	871342	834969	11648	Karnataka
2020-11-22	ka	873046	836506	11661	Karnataka
2020-11-23	ka	874555	838151	11685	Karnataka
2020-11-24	ka	876425	840100	11702	Karnataka
2020-11-25	ka	878055	841433	11721	Karnataka
2020-11-26	ka	879560	842500	11733	Karnataka
2020-11-27	ka	881086	843951	11745	Karnataka
2020-11-28	ka	882608	846083	11757	Karnataka
2020-11-29	ka	883899	847613	11772	Karnataka
2020-11-30	ka	884897	849822	11785	Karnataka
2020-12-01	ka	886227	850708	11799	Karnataka
2020-12-02	ka	887667	851691	11815	Karnataka
2020-12-03	ka	889113	852585	11828	Karnataka
2020-12-04	ka	890360	853462	11841	Karnataka
2020-12-05	ka	891685	854862	11853	Karnataka
2020-12-06	ka	893006	855751	11863	Karnataka
2020-12-07	ka	894004	857352	11874	Karnataka
2020-12-08	ka	895284	858371	11887	Karnataka
2020-12-09	ka	896563	861589	11907	Karnataka
2020-12-10	ka	897801	866665	11919	Karnataka
2020-12-11	ka	899011	868472	11935	Karnataka
2020-12-12	ka	900214	870003	11946	Karnataka
2020-12-13	ka	901410	872039	11951	Karnataka
2020-12-14	ka	902240	874203	11961	Karnataka
2020-12-15	ka	903425	875797	11972	Karnataka
2020-12-16	ka	904665	877200	11978	Karnataka
2020-12-17	ka	905901	878697	11988	Karnataka
2020-12-18	ka	907123	879736	11996	Karnataka
2020-12-19	ka	908275	881883	12011	Karnataka
2020-12-20	ka	909469	882945	12016	Karnataka
2020-12-21	ka	910241	884206	12023	Karnataka
2020-12-22	ka	911382	885342	12036	Karnataka
2020-12-23	ka	912340	886548	12045	Karnataka
2020-12-24	ka	913483	887816	12046	Karnataka
2020-12-25	ka	914488	888918	12051	Karnataka
2020-12-26	ka	915345	889882	12058	Karnataka
2020-12-27	ka	916256	891096	12069	Karnataka
2020-12-28	ka	916909	892274	12077	Karnataka
2020-12-29	ka	917571	893618	12081	Karnataka
2020-12-30	ka	918544	894835	12088	Karnataka
2020-12-31	ka	919496	896117	12097	Karnataka
2021-01-01	ka	920373	897201	12103	Karnataka
2021-01-02	ka	921128	898177	12106	Karnataka
2021-01-03	ka	921938	898920	12114	Karnataka
2021-01-04	ka	922538	900203	12117	Karnataka
2021-01-05	ka	923353	901580	12125	Karnataka
2021-01-06	ka	924137	902818	12131	Karnataka
2021-01-07	ka	924898	903630	12138	Karnataka
2021-01-08	ka	925868	904287	12141	Karnataka
2021-01-09	ka	926767	905159	12145	Karnataka
2021-01-10	ka	927559	905752	12147	Karnataka
2021-01-11	ka	928055	906549	12151	Karnataka
2021-01-12	ka	928806	907730	12156	Karnataka
2021-01-13	ka	929552	908495	12159	Karnataka
2021-01-14	ka	929960	909059	12162	Karnataka
2021-01-15	ka	930668	909702	12165	Karnataka
2021-01-16	ka	931252	910378	12169	Karnataka
2021-01-17	ka	931997	911233	12173	Karnataka
2021-01-18	ka	932432	912206	12182	Karnataka
2021-01-19	ka	933077	913013	12188	Karnataka
2021-01-20	ka	933578	913678	12192	Karnataka
2021-01-21	ka	934252	914493	12194	Karnataka
2021-01-22	ka	934576	915383	12197	Karnataka
2021-01-23	ka	935478	915925	12200	Karnataka
2021-01-24	ka	936051	916326	12204	Karnataka
2021-01-25	ka	936426	917362	12207	Karnataka
2021-01-26	ka	936955	918100	12211	Karnataka
2021-01-27	ka	937383	918860	12214	Karnataka
2021-01-28	ka	937933	919504	12216	Karnataka
2021-01-29	ka	938401	920111	12218	Karnataka
2021-01-30	ka	938865	920658	12220	Karnataka
2021-01-31	ka	939387	921123	12224	Karnataka
2021-02-01	ka	939775	921593	12227	Karnataka
2021-02-02	ka	940170	922005	12230	Karnataka
2021-02-03	ka	940596	922438	12232	Karnataka
2021-02-04	ka	941070	922908	12234	Karnataka
2021-02-05	ka	941500	923378	12237	Karnataka
2021-02-06	ka	942031	923812	12240	Karnataka
2021-02-07	ka	942518	924305	12243	Karnataka
2021-02-08	ka	942846	924655	12246	Karnataka
2021-02-09	ka	943212	925168	12248	Karnataka
2021-02-10	ka	943627	925490	12251	Karnataka
2021-02-11	ka	944057	925830	12258	Karnataka
2021-02-12	ka	944437	926235	12266	Karnataka
2021-02-13	ka	944856	926665	12270	Karnataka
2021-02-14	ka	945270	927151	12272	Karnataka
2021-02-15	ka	945638	927581	12274	Karnataka
2021-02-16	ka	946076	927925	12280	Karnataka
2021-02-17	ka	946454	928462	12283	Karnataka
2021-02-18	ka	946860	928768	12289	Karnataka
2021-02-19	ka	947246	929059	12294	Karnataka
2021-02-20	ka	947736	929448	12299	Karnataka
2021-02-21	ka	948149	929801	12301	Karnataka
2021-02-22	ka	948466	930088	12306	Karnataka
2021-02-23	ka	948849	930466	12310	Karnataka
2021-02-24	ka	949183	930779	12316	Karnataka
2021-02-25	ka	949636	931726	12323	Karnataka
2021-02-26	ka	950207	932368	12327	Karnataka
2021-02-27	ka	950730	932748	12333	Karnataka
2021-02-28	ka	951251	933098	12338	Karnataka
2021-03-01	ka	951600	933422	12343	Karnataka
2021-03-02	ka	952037	933731	12350	Karnataka
2021-03-03	ka	952565	934144	12353	Karnataka
2021-03-04	ka	953136	934640	12357	Karnataka
2021-03-05	ka	953813	935067	12361	Karnataka
2021-03-06	ka	954393	935422	12366	Karnataka
2021-03-07	ka	955015	935773	12369	Karnataka
2021-03-08	ka	955451	936251	12374	Karnataka
2021-03-09	ka	956041	936617	12380	Karnataka
2021-03-10	ka	956801	936948	12386	Karnataka
2021-03-11	ka	957584	937354	12388	Karnataka
2021-03-12	ka	958417	937899	12393	Karnataka
2021-03-13	ka	959338	938891	12394	Karnataka
2021-03-14	ka	960272	939500	12397	Karnataka
2021-03-15	ka	961204	939929	12404	Karnataka
2021-03-16	ka	962339	940490	12410	Karnataka
2021-03-17	ka	963614	940969	12414	Karnataka
2021-03-18	ka	965102	941310	12422	Karnataka
2021-03-19	ka	966689	942179	12432	Karnataka
2021-03-20	ka	968487	943209	12439	Karnataka
2021-03-21	ka	970202	944257	12441	Karnataka
2021-03-22	ka	971647	944918	12451	Karnataka
2021-03-23	ka	973657	945595	12456	Karnataka
2021-03-24	ka	975955	946590	12468	Karnataka
2021-03-25	ka	978478	947782	12478	Karnataka
2021-03-26	ka	981044	948989	12491	Karnataka
2021-03-27	ka	983930	950168	12499	Karnataka
2021-03-28	ka	987012	951453	12511	Karnataka
2021-03-29	ka	989804	953417	12527	Karnataka
2021-03-30	ka	992779	954679	12548	Karnataka
2021-03-31	ka	997004	956171	12574	Karnataka
2021-04-01	ka	1001238	957770	12592	Karnataka
2021-04-02	ka	1006229	959401	12598	Karnataka
2021-04-03	ka	1010602	961360	12617	Karnataka
2021-04-04	ka	1015155	963420	12632	Karnataka
2021-04-05	ka	1020434	965276	12664	Karnataka
2021-04-06	ka	1026584	968763	12703	Karnataka
2021-04-07	ka	1033560	971557	12738	Karnataka
2021-04-08	ka	1040130	973950	12774	Karnataka
2021-04-09	ka	1048085	977170	12820	Karnataka
2021-04-10	ka	1055040	980520	12856	Karnataka
2021-04-11	ka	1065290	983158	12896	Karnataka
2021-04-12	ka	1074869	985925	12948	Karnataka
2021-04-13	ka	1083647	992004	13015	Karnataka
2021-04-14	ka	1094912	996368	13053	Karnataka
2021-04-15	ka	1109650	999959	13119	Karnataka
2021-04-16	ka	1124509	1003986	13197	Karnataka
2021-04-17	ka	1141998	1009550	13277	Karnataka
2021-04-18	ka	1161065	1014153	13358	Karnataka
2021-04-19	ka	1176850	1021251	13504	Karnataka
2021-04-20	ka	1198644	1025822	13653	Karnataka
2021-04-21	ka	1222202	1032234	13769	Karnataka
2021-04-22	ka	1247997	1037858	13892	Karnataka
2021-04-23	ka	1274959	1046555	14082	Karnataka
2021-04-24	ka	1304397	1055613	14290	Karnataka
2021-04-25	ka	1339201	1062595	14433	Karnataka
2021-04-26	ka	1368945	1073258	14634	Karnataka
2021-04-27	ka	1400775	1084051	14814	Karnataka
2020-03-15	kl	24	3	0	Kerala
2020-03-16	kl	27	3	0	Kerala
2020-03-17	kl	27	3	0	Kerala
2020-03-18	kl	27	3	0	Kerala
2020-03-19	kl	28	3	0	Kerala
2020-03-20	kl	40	3	0	Kerala
2020-03-21	kl	52	3	0	Kerala
2020-03-22	kl	67	3	0	Kerala
2020-03-23	kl	95	3	0	Kerala
2020-03-24	kl	109	4	0	Kerala
2020-03-25	kl	118	4	0	Kerala
2020-03-26	kl	137	11	0	Kerala
2020-03-27	kl	176	11	0	Kerala
2020-03-28	kl	182	12	1	Kerala
2020-03-29	kl	202	16	1	Kerala
2020-03-30	kl	234	20	1	Kerala
2020-03-31	kl	241	24	2	Kerala
2020-04-01	kl	265	26	2	Kerala
2020-04-02	kl	286	28	2	Kerala
2020-04-03	kl	295	42	2	Kerala
2020-04-04	kl	306	50	2	Kerala
2020-04-05	kl	314	56	2	Kerala
2020-04-06	kl	327	59	2	Kerala
2020-04-07	kl	336	71	2	Kerala
2020-04-08	kl	345	84	2	Kerala
2020-04-09	kl	357	97	2	Kerala
2020-04-10	kl	364	124	2	Kerala
2020-04-11	kl	374	143	3	Kerala
2020-04-12	kl	376	179	3	Kerala
2020-04-13	kl	379	198	3	Kerala
2020-04-14	kl	387	211	3	Kerala
2020-04-15	kl	388	218	3	Kerala
2020-04-16	kl	395	245	3	Kerala
2020-04-17	kl	396	255	3	Kerala
2020-04-18	kl	400	257	3	Kerala
2020-04-19	kl	402	270	3	Kerala
2020-04-20	kl	408	291	3	Kerala
2020-04-21	kl	427	307	3	Kerala
2020-04-22	kl	438	308	3	Kerala
2020-04-23	kl	448	316	3	Kerala
2020-04-24	kl	451	331	4	Kerala
2020-04-25	kl	458	338	4	Kerala
2020-04-26	kl	469	342	4	Kerala
2020-04-27	kl	482	355	4	Kerala
2020-04-28	kl	486	359	4	Kerala
2020-04-29	kl	496	369	4	Kerala
2020-04-30	kl	498	383	4	Kerala
2020-05-01	kl	498	392	4	Kerala
2020-05-02	kl	500	400	4	Kerala
2020-05-03	kl	500	401	4	Kerala
2020-05-04	kl	500	462	4	Kerala
2020-05-05	kl	503	462	4	Kerala
2020-05-06	kl	503	469	4	Kerala
2020-05-07	kl	503	474	4	Kerala
2020-05-08	kl	504	484	4	Kerala
2020-05-09	kl	506	485	4	Kerala
2020-05-10	kl	513	489	4	Kerala
2020-05-11	kl	520	489	4	Kerala
2020-05-12	kl	525	489	4	Kerala
2020-05-13	kl	535	490	4	Kerala
2020-05-14	kl	561	493	4	Kerala
2020-05-15	kl	577	493	4	Kerala
2020-05-16	kl	588	497	4	Kerala
2020-05-17	kl	602	497	4	Kerala
2020-05-18	kl	631	497	4	Kerala
2020-05-19	kl	643	497	4	Kerala
2020-05-20	kl	667	502	4	Kerala
2020-05-21	kl	691	510	4	Kerala
2020-05-22	kl	733	512	5	Kerala
2020-05-23	kl	795	515	5	Kerala
2020-05-24	kl	848	520	6	Kerala
2020-05-25	kl	897	532	6	Kerala
2020-05-26	kl	964	542	7	Kerala
2020-05-27	kl	1004	552	7	Kerala
2020-05-28	kl	1089	555	8	Kerala
2020-05-29	kl	1151	565	9	Kerala
2020-05-30	kl	1209	575	10	Kerala
2020-05-31	kl	1270	590	10	Kerala
2020-06-01	kl	1327	608	11	Kerala
2020-06-02	kl	1413	627	12	Kerala
2020-06-03	kl	1495	651	12	Kerala
2020-06-04	kl	1589	690	15	Kerala
2020-06-05	kl	1700	712	15	Kerala
2020-06-06	kl	1808	762	16	Kerala
2020-06-07	kl	1915	803	16	Kerala
2020-06-08	kl	2006	814	17	Kerala
2020-06-09	kl	2097	848	17	Kerala
2020-06-10	kl	2162	905	18	Kerala
2020-06-11	kl	2245	967	19	Kerala
2020-06-12	kl	2323	999	20	Kerala
2020-06-13	kl	2408	1045	20	Kerala
2020-06-14	kl	2462	1101	20	Kerala
2020-06-15	kl	2544	1174	21	Kerala
2020-06-16	kl	2623	1234	21	Kerala
2020-06-17	kl	2698	1324	21	Kerala
2020-06-18	kl	2795	1413	22	Kerala
2020-06-19	kl	2913	1509	22	Kerala
2020-06-20	kl	3040	1566	22	Kerala
2020-06-21	kl	3173	1659	22	Kerala
2020-06-22	kl	3311	1747	22	Kerala
2020-06-23	kl	3452	1807	23	Kerala
2020-06-24	kl	3604	1888	23	Kerala
2020-06-25	kl	3727	1941	23	Kerala
2020-06-26	kl	3877	2006	23	Kerala
2020-06-27	kl	4072	2108	23	Kerala
2020-06-28	kl	4190	2150	23	Kerala
2020-06-29	kl	4312	2229	24	Kerala
2020-06-30	kl	4443	2304	25	Kerala
