Date	dateymd	State	Cases	Deaths	Recovered	Name
2020-08-19	2020-08-19	ml	1535	6	725	Meghalaya
2020-08-20	2020-08-20	ml	1661	6	730	Meghalaya
2020-08-21	2020-08-21	ml	1718	6	749	Meghalaya
2020-08-22	2020-08-22	ml	1811	7	769	Meghalaya
2020-08-23	2020-08-23	ml	1917	8	776	Meghalaya
2020-08-24	2020-08-24	ml	1976	8	789	Meghalaya
2020-08-25	2020-08-25	ml	2018	8	832	Meghalaya
2020-08-26	2020-08-26	ml	2050	8	874	Meghalaya
2020-08-27	2020-08-27	ml	2130	9	899	Meghalaya
2020-08-28	2020-08-28	ml	2240	10	958	Meghalaya
2020-08-29	2020-08-29	ml	2283	10	1035	Meghalaya
2020-08-30	2020-08-30	ml	2343	10	1049	Meghalaya
2020-08-31	2020-08-31	ml	2368	10	1162	Meghalaya
2020-10-01	2020-10-01	ml	2531	12	1188	Meghalaya
2020-10-02	2020-10-02	ml	2762	13	1413	Meghalaya
2020-10-03	2020-10-03	ml	3185	15	1506	Meghalaya
2020-10-04	2020-10-04	ml	3385	15	1580	Meghalaya
2020-10-05	2020-10-05	ml	3496	20	1678	Meghalaya
2020-10-06	2020-10-06	ml	3766	21	1793	Meghalaya
2020-10-07	2020-10-07	ml	3894	21	1881	Meghalaya
2020-10-08	2020-10-08	ml	3990	21	2019	Meghalaya
2020-10-09	2020-10-09	ml	4117	22	2090	Meghalaya
2020-10-10	2020-10-10	ml	4273	23	2232	Meghalaya
2020-10-11	2020-10-11	ml	4412	24	2329	Meghalaya
2020-10-12	2020-10-12	ml	4500	25	2460	Meghalaya
2020-10-13	2020-10-13	ml	4567	26	2593	Meghalaya
2020-10-14	2020-10-14	ml	4720	31	2769	Meghalaya
2020-10-15	2020-10-15	ml	4893	34	2833	Meghalaya
2020-10-16	2020-10-16	ml	5032	36	2923	Meghalaya
2020-10-17	2020-10-17	ml	5133	36	3221	Meghalaya
2020-10-18	2020-10-18	ml	5237	36	3469	Meghalaya
2020-10-19	2020-10-19	ml	5265	36	3579	Meghalaya
2020-10-20	2020-10-20	ml	5322	37	3684	Meghalaya
2020-10-21	2020-10-21	ml	5350	38	3861	Meghalaya
2020-10-22	2020-10-22	ml	5449	39	4168	Meghalaya
2020-10-23	2020-10-23	ml	5530	40	4279	Meghalaya
2020-10-24	2020-10-24	ml	5613	41	4415	Meghalaya
2020-10-25	2020-10-25	ml	5749	42	4519	Meghalaya
2020-10-26	2020-10-26	ml	5749	42	4519	Meghalaya
2020-10-27	2020-10-27	ml	5819	43	4691	Meghalaya
2020-10-28	2020-10-28	ml	5909	46	4825	Meghalaya
2020-10-29	2020-10-29	ml	5986	48	4938	Meghalaya
2020-10-30	2020-10-30	ml	6063	48	5173	Meghalaya
2020-10-31	2020-10-31	ml	6133	49	5393	Meghalaya
2020-11-01	2020-11-01	ml	6288	51	5510	Meghalaya
2020-11-02	2020-11-02	ml	6359	51	5627	Meghalaya
2020-11-03	2020-11-03	ml	6422	51	5728	Meghalaya
2020-11-04	2020-11-04	ml	6482	51	5800	Meghalaya
2020-11-05	2020-11-05	ml	6574	52	5861	Meghalaya
2020-11-06	2020-11-06	ml	6660	52	5952	Meghalaya
2020-11-07	2020-11-07	ml	6728	54	6007	Meghalaya
2020-11-08	2020-11-08	ml	6883	54	6123	Meghalaya
2020-11-09	2020-11-09	ml	6911	55	6160	Meghalaya
2020-11-10	2020-11-10	ml	6977	55	6289	Meghalaya
2020-11-11	2020-11-11	ml	7049	55	6360	Meghalaya
2020-11-12	2020-11-12	ml	7193	59	6416	Meghalaya
2020-11-13	2020-11-13	ml	7263	59	6503	Meghalaya
2020-11-14	2020-11-14	ml	7314	61	6566	Meghalaya
2020-11-15	2020-11-15	ml	7349	61	6642	Meghalaya
2020-11-16	2020-11-16	ml	7390	62	6720	Meghalaya
2020-11-17	2020-11-17	ml	7475	63	7003	Meghalaya
2020-11-18	2020-11-18	ml	7551	64	7062	Meghalaya
2020-11-19	2020-11-19	ml	7660	65	7122	Meghalaya
2020-11-20	2020-11-20	ml	7833	67	7206	Meghalaya
2020-11-21	2020-11-21	ml	7950	69	7284	Meghalaya
2020-11-22	2020-11-22	ml	8020	71	7383	Meghalaya
2020-11-23	2020-11-23	ml	8078	71	7440	Meghalaya
2020-11-24	2020-11-24	ml	8135	71	7499	Meghalaya
2020-11-25	2020-11-25	ml	8194	71	7536	Meghalaya
2020-11-26	2020-11-26	ml	8262	71	7572	Meghalaya
2020-11-27	2020-11-27	ml	8314	71	7654	Meghalaya
2020-11-28	2020-11-28	ml	8385	72	7783	Meghalaya
2020-11-29	2020-11-29	ml	8421	72	7909	Meghalaya
2020-11-30	2020-11-30	ml	8491	72	7984	Meghalaya
2020-12-01	2020-12-01	ml	8556	73	8142	Meghalaya
2020-12-02	2020-12-02	ml	8635	75	8202	Meghalaya
2020-12-03	2020-12-03	ml	8686	77	8289	Meghalaya
2020-12-04	2020-12-04	ml	8748	79	8367	Meghalaya
2020-12-05	2020-12-05	ml	8845	79	8440	Meghalaya
2020-12-06	2020-12-06	ml	8918	81	8501	Meghalaya
2020-12-07	2020-12-07	ml	8995	81	8621	Meghalaya
2020-12-08	2020-12-08	ml	9091	83	8734	Meghalaya
2020-12-09	2020-12-09	ml	9192	83	8903	Meghalaya
2020-12-10	2020-12-10	ml	9267	84	8931	Meghalaya
2020-12-11	2020-12-11	ml	9326	85	8975	Meghalaya
2020-12-12	2020-12-12	ml	9424	86	9025	Meghalaya
2020-12-13	2020-12-13	ml	9547	89	9056	Meghalaya
2020-12-14	2020-12-14	ml	9622	91	9106	Meghalaya
2020-12-15	2020-12-15	ml	9688	92	9234	Meghalaya
2020-12-16	2020-12-16	ml	9753	94	9300	Meghalaya
2020-12-17	2020-12-17	ml	9822	94	9370	Meghalaya
2020-12-18	2020-12-18	ml	9870	94	9518	Meghalaya
2020-12-19	2020-12-19	ml	9902	94	9579	Meghalaya
2020-12-20	2020-12-20	ml	9934	95	9668	Meghalaya
2020-12-21	2020-12-21	ml	9939	95	9740	Meghalaya
2020-12-22	2020-12-22	ml	9980	95	9783	Meghalaya
2020-12-23	2020-12-23	ml	10009	96	9942	Meghalaya
2020-12-24	2020-12-24	ml	10021	96	9970	Meghalaya
2020-12-25	2020-12-25	ml	10050	96	9988	Meghalaya
2020-12-26	2020-12-26	ml	10052	99	10033	Meghalaya
2020-12-27	2020-12-27	ml	10057	99	10060	Meghalaya
2020-12-28	2020-12-28	ml	10060	99	10090	Meghalaya
2020-03-15	2020-03-15	mn	0	0	0	Manipur
2020-03-16	2020-03-16	mn	0	0	0	Manipur
2020-03-17	2020-03-17	mn	0	0	0	Manipur
2020-03-18	2020-03-18	mn	0	0	0	Manipur
2020-03-19	2020-03-19	mn	0	0	0	Manipur
2020-03-20	2020-03-20	mn	0	0	0	Manipur
2020-03-21	2020-03-21	mn	0	0	0	Manipur
2020-03-22	2020-03-22	mn	0	0	0	Manipur
2020-03-23	2020-03-23	mn	0	0	0	Manipur
2020-03-24	2020-03-24	mn	1	0	0	Manipur
2020-03-25	2020-03-25	mn	1	0	0	Manipur
2020-03-26	2020-03-26	mn	1	0	0	Manipur
2020-03-27	2020-03-27	mn	1	0	0	Manipur
2020-03-28	2020-03-28	mn	1	0	0	Manipur
2020-03-29	2020-03-29	mn	1	0	0	Manipur
2020-03-30	2020-03-30	mn	1	0	0	Manipur
2020-03-31	2020-03-31	mn	1	0	0	Manipur
2020-04-01	2020-04-01	mn	1	0	0	Manipur
2020-04-02	2020-04-02	mn	2	0	0	Manipur
2020-04-03	2020-04-03	mn	2	0	0	Manipur
2020-04-04	2020-04-04	mn	2	0	0	Manipur
2020-04-05	2020-04-05	mn	2	0	0	Manipur
2020-04-06	2020-04-06	mn	2	0	1	Manipur
2020-04-07	2020-04-07	mn	2	0	1	Manipur
2020-04-08	2020-04-08	mn	2	0	1	Manipur
2020-04-09	2020-04-09	mn	2	0	1	Manipur
2020-04-10	2020-04-10	mn	2	0	1	Manipur
2020-04-11	2020-04-11	mn	2	0	1	Manipur
2020-04-12	2020-04-12	mn	2	0	1	Manipur
2020-04-13	2020-04-13	mn	2	0	1	Manipur
2020-04-14	2020-04-14	mn	2	0	1	Manipur
2020-04-15	2020-04-15	mn	2	0	1	Manipur
2020-04-16	2020-04-16	mn	2	0	1	Manipur
2020-04-17	2020-04-17	mn	2	0	1	Manipur
2020-04-18	2020-04-18	mn	2	0	1	Manipur
2020-04-19	2020-04-19	mn	2	0	1	Manipur
2020-04-20	2020-04-20	mn	2	0	2	Manipur
2020-04-21	2020-04-21	mn	2	0	2	Manipur
2020-04-22	2020-04-22	mn	2	0	2	Manipur
2020-04-23	2020-04-23	mn	2	0	2	Manipur
2020-04-24	2020-04-24	mn	2	0	2	Manipur
2020-04-25	2020-04-25	mn	2	0	2	Manipur
2020-04-26	2020-04-26	mn	2	0	2	Manipur
2020-04-27	2020-04-27	mn	2	0	2	Manipur
2020-04-28	2020-04-28	mn	2	0	2	Manipur
2020-04-29	2020-04-29	mn	2	0	2	Manipur
2020-04-30	2020-04-30	mn	2	0	2	Manipur
2020-05-01	2020-05-01	mn	2	0	2	Manipur
2020-05-02	2020-05-02	mn	2	0	2	Manipur
2020-05-03	2020-05-03	mn	2	0	2	Manipur
2020-05-04	2020-05-04	mn	2	0	2	Manipur
2020-05-05	2020-05-05	mn	2	0	2	Manipur
2020-05-06	2020-05-06	mn	2	0	2	Manipur
2020-05-07	2020-05-07	mn	2	0	2	Manipur
2020-05-08	2020-05-08	mn	2	0	2	Manipur
2020-05-09	2020-05-09	mn	2	0	2	Manipur
2020-05-10	2020-05-10	mn	2	0	2	Manipur
2020-05-11	2020-05-11	mn	2	0	2	Manipur
2020-05-12	2020-05-12	mn	2	0	2	Manipur
2020-05-13	2020-05-13	mn	2	0	2	Manipur
2020-05-14	2020-05-14	mn	3	0	2	Manipur
2020-05-15	2020-05-15	mn	3	0	2	Manipur
2020-05-16	2020-05-16	mn	7	0	2	Manipur
2020-05-17	2020-05-17	mn	7	0	2	Manipur
2020-05-18	2020-05-18	mn	7	0	2	Manipur
2020-05-19	2020-05-19	mn	9	0	2	Manipur
2020-05-20	2020-05-20	mn	25	0	2	Manipur
2020-05-21	2020-05-21	mn	25	0	2	Manipur
2020-05-22	2020-05-22	mn	26	0	2	Manipur
2020-05-23	2020-05-23	mn	29	0	2	Manipur
2020-05-24	2020-05-24	mn	32	0	4	Manipur
2020-05-25	2020-05-25	mn	36	0	4	Manipur
2020-05-26	2020-05-26	mn	39	0	4	Manipur
2020-05-27	2020-05-27	mn	44	0	4	Manipur
2020-05-28	2020-05-28	mn	55	0	4	Manipur
2020-05-29	2020-05-29	mn	59	0	6	Manipur
2020-05-30	2020-05-30	mn	60	0	6	Manipur
2020-05-31	2020-05-31	mn	71	0	11	Manipur
2020-06-01	2020-06-01	mn	83	0	11	Manipur
2020-06-02	2020-06-02	mn	89	0	14	Manipur
2020-06-03	2020-06-03	mn	108	0	38	Manipur
2020-06-04	2020-06-04	mn	124	0	38	Manipur
2020-06-05	2020-06-05	mn	132	0	38	Manipur
2020-06-06	2020-06-06	mn	157	0	52	Manipur
2020-06-07	2020-06-07	mn	172	0	52	Manipur
2020-06-08	2020-06-08	mn	272	0	58	Manipur
2020-06-09	2020-06-09	mn	304	0	64	Manipur
2020-06-10	2020-06-10	mn	311	0	64	Manipur
2020-06-11	2020-06-11	mn	366	0	73	Manipur
2020-06-12	2020-06-12	mn	385	0	73	Manipur
2020-06-13	2020-06-13	mn	449	0	73	Manipur
2020-06-14	2020-06-14	mn	458	0	91	Manipur
2020-06-15	2020-06-15	mn	490	0	151	Manipur
2020-06-16	2020-06-16	mn	500	0	159	Manipur
2020-06-17	2020-06-17	mn	552	0	192	Manipur
2020-06-18	2020-06-18	mn	606	0	199	Manipur
2020-06-19	2020-06-19	mn	681	0	218	Manipur
2020-06-20	2020-06-20	mn	777	0	232	Manipur
2020-06-21	2020-06-21	mn	841	0	250	Manipur
2020-06-22	2020-06-22	mn	898	0	250	Manipur
2020-06-23	2020-06-23	mn	921	0	258	Manipur
2020-06-24	2020-06-24	mn	970	0	328	Manipur
2020-06-25	2020-06-25	mn	1056	0	354	Manipur
2020-06-26	2020-06-26	mn	1075	0	393	Manipur
2020-06-27	2020-06-27	mn	1092	0	432	Manipur
2020-06-28	2020-06-28	mn	1185	0	455	Manipur
2020-06-29	2020-06-29	mn	1227	0	494	Manipur
2020-06-30	2020-06-30	mn	1234	0	553	Manipur
2020-07-01	2020-07-01	mn	1260	0	579	Manipur
2020-07-02	2020-07-02	mn	1279	0	616	Manipur
2020-07-03	2020-07-03	mn	1316	0	639	Manipur
2020-07-04	2020-07-04	mn	1325	0	667	Manipur
2020-07-05	2020-07-05	mn	1366	0	689	Manipur
2020-07-06	2020-07-06	mn	1390	0	734	Manipur
2020-07-07	2020-07-07	mn	1430	0	771	Manipur
2020-07-08	2020-07-08	mn	1435	0	793	Manipur
2020-07-09	2020-07-09	mn	1450	0	799	Manipur
2020-07-10	2020-07-10	mn	1582	0	832	Manipur
2020-07-11	2020-07-11	mn	1593	0	843	Manipur
2020-07-12	2020-07-12	mn	1609	0	896	Manipur
2020-07-13	2020-07-13	mn	1626	0	970	Manipur
2020-07-14	2020-07-14	mn	1672	0	1020	Manipur
2020-07-15	2020-07-15	mn	1700	0	1080	Manipur
2020-07-16	2020-07-16	mn	1764	0	1129	Manipur
2020-07-17	2020-07-17	mn	1800	0	1163	Manipur
2020-07-18	2020-07-18	mn	1891	0	1182	Manipur
2020-07-19	2020-07-19	mn	1911	0	1235	Manipur
2020-07-20	2020-07-20	mn	1925	0	1320	Manipur
2020-07-21	2020-07-21	mn	2015	0	1384	Manipur
2020-07-22	2020-07-22	mn	2060	0	1418	Manipur
2020-07-23	2020-07-23	mn	2115	0	1460	Manipur
2020-07-24	2020-07-24	mn	2146	0	1491	Manipur
2020-07-25	2020-07-25	mn	2176	0	1520	Manipur
2020-07-26	2020-07-26	mn	2235	0	1521	Manipur
2020-07-27	2020-07-27	mn	2286	0	1559	Manipur
2020-07-28	2020-07-28	mn	2317	0	1615	Manipur
2020-07-29	2020-07-29	mn	2458	1	1653	Manipur
2020-07-30	2020-07-30	mn	2505	4	1672	Manipur
2020-07-31	2020-07-31	mn	2621	5	1689	Manipur
2020-08-01	2020-08-01	mn	2756	6	1699	Manipur
2020-08-02	2020-08-02	mn	2831	7	1737	Manipur
2020-08-03	2020-08-03	mn	2920	7	1766	Manipur
2020-08-04	2020-08-04	mn	3018	7	1814	Manipur
2020-08-05	2020-08-05	mn	3093	7	1862	Manipur
2020-08-06	2020-08-06	mn	3217	8	1905	Manipur
2020-08-07	2020-08-07	mn	3466	10	1926	Manipur
2020-08-08	2020-08-08	mn	3635	11	1927	Manipur
2020-08-09	2020-08-09	mn	3753	11	2044	Manipur
2020-08-10	2020-08-10	mn	3853	11	2122	Manipur
2020-08-11	2020-08-11	mn	3941	12	2155	Manipur
2020-08-12	2020-08-12	mn	3982	12	2231	Manipur
2020-08-13	2020-08-13	mn	4112	13	2295	Manipur
2020-08-14	2020-08-14	mn	4198	13	2360	Manipur
2020-08-15	2020-08-15	mn	4390	13	2438	Manipur
2020-08-16	2020-08-16	mn	4569	16	2632	Manipur
2020-08-17	2020-08-17	mn	4687	17	2734	Manipur
2020-08-18	2020-08-18	mn	4765	18	2789	Manipur
2020-08-19	2020-08-19	mn	4876	18	2885	Manipur
2020-08-20	2020-08-20	mn	4925	18	3002	Manipur
2020-08-21	2020-08-21	mn	5049	20	3261	Manipur
2020-08-22	2020-08-22	mn	5132	22	3455	Manipur
2020-08-23	2020-08-23	mn	5246	22	3616	Manipur
2020-08-24	2020-08-24	mn	5362	22	3713	Manipur
2020-08-25	2020-08-25	mn	5444	24	3812	Manipur
2020-08-26	2020-08-26	mn	5585	25	3829	Manipur
2020-08-27	2020-08-27	mn	5725	25	3957	Manipur
2020-08-28	2020-08-28	mn	5843	27	4057	Manipur
2020-08-29	2020-08-29	mn	5960	28	4186	Manipur
2020-08-30	2020-08-30	mn	6112	28	4239	Manipur
2020-08-31	2020-08-31	mn	6252	28	4330	Manipur
2020-10-01	2020-10-01	mn	6380	29	4511	Manipur
2020-10-02	2020-10-02	mn	6666	30	4862	Manipur
2020-10-03	2020-10-03	mn	6918	32	4951	Manipur
2020-10-04	2020-10-04	mn	7124	35	5075	Manipur
2020-10-05	2020-10-05	mn	7374	36	5204	Manipur
2020-10-06	2020-10-06	mn	7509	39	5352	Manipur
2020-10-07	2020-10-07	mn	7758	41	5474	Manipur
2020-10-08	2020-10-08	mn	7948	44	5589	Manipur
2020-10-09	2020-10-09	mn	8079	47	5736	Manipur
2020-10-10	2020-10-10	mn	8361	49	6176	Manipur
2020-10-11	2020-10-11	mn	8595	52	6374	Manipur
2020-10-12	2020-10-12	mn	8825	54	6577	Manipur
2020-10-13	2020-10-13	mn	9062	58	6699	Manipur
2020-10-14	2020-10-14	mn	9363	64	6785	Manipur
2020-10-15	2020-10-15	mn	9647	65	6951	Manipur
2020-10-16	2020-10-16	mn	9984	70	7115	Manipur
2020-10-17	2020-10-17	mn	10410	72	7313	Manipur
2020-10-18	2020-10-18	mn	10732	77	7611	Manipur
2020-10-19	2020-10-19	mn	11047	78	7783	Manipur
2020-10-20	2020-10-20	mn	11331	82	7929	Manipur
2020-10-21	2020-10-21	mn	11545	85	8067	Manipur
2020-10-22	2020-10-22	mn	11890	88	8263	Manipur
2020-10-23	2020-10-23	mn	12046	93	8432	Manipur
2020-10-24	2020-10-24	mn	12291	99	8589	Manipur
2020-10-25	2020-10-25	mn	12429	100	8727	Manipur
2020-10-26	2020-10-26	mn	12693	105	8927	Manipur
2020-10-27	2020-10-27	mn	12873	111	9078	Manipur
2020-10-28	2020-10-28	mn	13078	117	9290	Manipur
2020-10-29	2020-10-29	mn	13320	121	9453	Manipur
2020-10-30	2020-10-30	mn	13541	125	9675	Manipur
2020-10-31	2020-10-31	mn	13771	129	10732	Manipur
2020-11-01	2020-11-01	mn	14019	132	10935	Manipur
2020-11-02	2020-11-02	mn	14360	141	11213	Manipur
2020-11-03	2020-11-03	mn	14510	145	11330	Manipur
2020-11-04	2020-11-04	mn	14772	148	11488	Manipur
2020-11-05	2020-11-05	mn	14994	150	11620	Manipur
2020-11-06	2020-11-06	mn	15160	152	11962	Manipur
2020-11-07	2020-11-07	mn	15400	155	12584	Manipur
2020-11-08	2020-11-08	mn	15645	158	12942	Manipur
2020-11-09	2020-11-09	mn	15827	159	13129	Manipur
2020-11-10	2020-11-10	mn	16046	161	13404	Manipur
2020-11-11	2020-11-11	mn	16226	163	13568	Manipur
2020-11-12	2020-11-12	mn	16480	168	13759	Manipur
2020-11-13	2020-11-13	mn	16694	174	14014	Manipur
2020-11-14	2020-11-14	mn	16905	179	14204	Manipur
2020-11-15	2020-11-15	mn	17140	182	14463	Manipur
2020-11-16	2020-11-16	mn	17318	185	14702	Manipur
2020-11-17	2020-11-17	mn	17477	186	14935	Manipur
2020-11-18	2020-11-18	mn	17587	192	15129	Manipur
2020-11-19	2020-11-19	mn	17817	192	15301	Manipur
2020-11-20	2020-11-20	mn	18017	193	15490	Manipur
2020-11-21	2020-11-21	mn	18287	194	15683	Manipur
2020-11-22	2020-11-22	mn	18669	197	15888	Manipur
2020-11-23	2020-11-23	mn	18919	199	16244	Manipur
2020-11-24	2020-11-24	mn	19209	201	16395	Manipur
2020-11-25	2020-11-25	mn	19402	206	16510	Manipur
2020-11-26	2020-11-26	mn	19561	210	16668	Manipur
2020-11-27	2020-11-27	mn	19783	217	16876	Manipur
2020-11-28	2020-11-28	mn	20018	224	17073	Manipur
2020-11-29	2020-11-29	mn	20179	234	17271	Manipur
2020-11-30	2020-11-30	mn	20314	242	17436	Manipur
2020-12-01	2020-12-01	mn	20512	250	17588	Manipur
2020-12-02	2020-12-02	mn	20659	252	17807	Manipur
2020-12-03	2020-12-03	mn	20805	255	18042	Manipur
2020-12-04	2020-12-04	mn	20960	256	18315	Manipur
2020-12-05	2020-12-05	mn	21126	260	18525	Manipur
2020-12-06	2020-12-06	mn	21342	267	18718	Manipur
2020-12-07	2020-12-07	mn	21494	270	18867	Manipur
2020-12-08	2020-12-08	mn	21665	272	19036	Manipur
2020-12-09	2020-12-09	mn	21803	279	19171	Manipur
2020-12-10	2020-12-10	mn	21954	279	19267	Manipur
2020-12-11	2020-12-11	mn	22128	281	19411	Manipur
2020-12-12	2020-12-12	mn	22305	283	19527	Manipur
2020-12-13	2020-12-13	mn	22424	283	19629	Manipur
2020-12-14	2020-12-14	mn	22478	285	20609	Manipur
2020-12-15	2020-12-15	mn	22561	288	20750	Manipur
2020-12-16	2020-12-16	mn	22642	290	20977	Manipur
2020-12-17	2020-12-17	mn	22723	293	21120	Manipur
2020-12-18	2020-12-18	mn	22809	295	21241	Manipur
2020-12-19	2020-12-19	mn	22867	297	21382	Manipur
2020-12-20	2020-12-20	mn	22915	298	21516	Manipur
2020-12-21	2020-12-21	mn	22953	298	21649	Manipur
2020-12-22	2020-12-22	mn	22992	298	21798	Manipur
2020-12-23	2020-12-23	mn	23096	299	21900	Manipur
2020-12-24	2020-12-24	mn	23145	302	22043	Manipur
2020-12-25	2020-12-25	mn	23212	305	22117	Manipur
2020-12-26	2020-12-26	mn	23245	305	22201	Manipur
2020-12-27	2020-12-27	mn	23298	309	22274	Manipur
2020-12-28	2020-12-28	mn	23329	309	22348	Manipur
2020-03-15	2020-03-15	mp	0	0	0	Madhya Pradesh
2020-03-16	2020-03-16	mp	0	0	0	Madhya Pradesh
2020-03-17	2020-03-17	mp	0	0	0	Madhya Pradesh
2020-03-18	2020-03-18	mp	0	0	0	Madhya Pradesh
2020-03-19	2020-03-19	mp	0	0	0	Madhya Pradesh
2020-03-20	2020-03-20	mp	4	0	0	Madhya Pradesh
2020-03-21	2020-03-21	mp	4	0	0	Madhya Pradesh
2020-03-22	2020-03-22	mp	6	0	0	Madhya Pradesh
2020-03-23	2020-03-23	mp	6	0	0	Madhya Pradesh
2020-03-24	2020-03-24	mp	7	0	0	Madhya Pradesh
2020-03-25	2020-03-25	mp	15	1	0	Madhya Pradesh
2020-03-26	2020-03-26	mp	20	1	0	Madhya Pradesh
2020-03-27	2020-03-27	mp	29	2	0	Madhya Pradesh
2020-03-28	2020-03-28	mp	39	2	0	Madhya Pradesh
2020-03-29	2020-03-29	mp	39	2	0	Madhya Pradesh
2020-03-30	2020-03-30	mp	47	4	0	Madhya Pradesh
2020-03-31	2020-03-31	mp	66	5	0	Madhya Pradesh
2020-04-01	2020-04-01	mp	98	6	0	Madhya Pradesh
2020-04-02	2020-04-02	mp	107	8	0	Madhya Pradesh
2020-04-03	2020-04-03	mp	154	8	0	Madhya Pradesh
2020-04-04	2020-04-04	mp	179	11	0	Madhya Pradesh
2020-04-05	2020-04-05	mp	193	13	3	Madhya Pradesh
2020-04-06	2020-04-06	mp	256	15	11	Madhya Pradesh
2020-04-07	2020-04-07	mp	290	21	21	Madhya Pradesh
2020-04-08	2020-04-08	mp	341	24	25	Madhya Pradesh
2020-04-09	2020-04-09	mp	411	33	25	Madhya Pradesh
2020-04-10	2020-04-10	mp	451	37	37	Madhya Pradesh
2020-04-11	2020-04-11	mp	529	41	38	Madhya Pradesh
2020-04-12	2020-04-12	mp	562	44	41	Madhya Pradesh
2020-04-13	2020-04-13	mp	614	51	51	Madhya Pradesh
2020-04-14	2020-04-14	mp	741	54	64	Madhya Pradesh
2020-04-15	2020-04-15	mp	938	54	64	Madhya Pradesh
2020-04-16	2020-04-16	mp	1164	56	70	Madhya Pradesh
2020-04-17	2020-04-17	mp	1310	70	70	Madhya Pradesh
2020-04-18	2020-04-18	mp	1402	70	127	Madhya Pradesh
2020-04-19	2020-04-19	mp	1407	73	131	Madhya Pradesh
2020-04-20	2020-04-20	mp	1485	77	138	Madhya Pradesh
2020-04-21	2020-04-21	mp	1552	81	148	Madhya Pradesh
2020-04-22	2020-04-22	mp	1587	81	152	Madhya Pradesh
2020-04-23	2020-04-23	mp	1687	84	203	Madhya Pradesh
2020-04-24	2020-04-24	mp	1846	93	210	Madhya Pradesh
2020-04-25	2020-04-25	mp	1945	100	281	Madhya Pradesh
2020-04-26	2020-04-26	mp	2090	104	302	Madhya Pradesh
2020-04-27	2020-04-27	mp	2165	111	357	Madhya Pradesh
2020-04-28	2020-04-28	mp	2387	121	373	Madhya Pradesh
2020-04-29	2020-04-29	mp	2560	131	461	Madhya Pradesh
2020-04-30	2020-04-30	mp	2625	138	482	Madhya Pradesh
2020-05-01	2020-05-01	mp	2715	146	524	Madhya Pradesh
2020-05-02	2020-05-02	mp	2788	152	624	Madhya Pradesh
2020-05-03	2020-05-03	mp	2837	157	798	Madhya Pradesh
2020-05-04	2020-05-04	mp	2942	166	856	Madhya Pradesh
2020-05-05	2020-05-05	mp	3049	177	1000	Madhya Pradesh
2020-05-06	2020-05-06	mp	3138	186	1099	Madhya Pradesh
2020-05-07	2020-05-07	mp	3252	194	1231	Madhya Pradesh
2020-05-08	2020-05-08	mp	3341	201	1349	Madhya Pradesh
2020-05-09	2020-05-09	mp	3457	212	1480	Madhya Pradesh
2020-05-10	2020-05-10	mp	3614	216	1676	Madhya Pradesh
2020-05-11	2020-05-11	mp	3785	222	1747	Madhya Pradesh
2020-05-12	2020-05-12	mp	3986	226	1860	Madhya Pradesh
2020-05-13	2020-05-13	mp	4173	233	2004	Madhya Pradesh
2020-05-14	2020-05-14	mp	4426	238	2171	Madhya Pradesh
2020-05-15	2020-05-15	mp	4595	240	2283	Madhya Pradesh
2020-05-16	2020-05-16	mp	4790	244	2315	Madhya Pradesh
2020-05-17	2020-05-17	mp	4977	249	2403	Madhya Pradesh
2020-05-18	2020-05-18	mp	5236	253	2435	Madhya Pradesh
2020-05-19	2020-05-19	mp	5465	259	2631	Madhya Pradesh
2020-05-20	2020-05-20	mp	5735	268	2734	Madhya Pradesh
2020-05-21	2020-05-21	mp	5981	272	2844	Madhya Pradesh
2020-05-22	2020-05-22	mp	6170	273	3089	Madhya Pradesh
2020-05-23	2020-05-23	mp	6371	282	3267	Madhya Pradesh
2020-05-24	2020-05-24	mp	6665	291	3408	Madhya Pradesh
2020-05-25	2020-05-25	mp	6859	301	3571	Madhya Pradesh
2020-05-26	2020-05-26	mp	7024	306	3689	Madhya Pradesh
2020-05-27	2020-05-27	mp	7261	314	3927	Madhya Pradesh
2020-05-28	2020-05-28	mp	7453	322	4050	Madhya Pradesh
2020-05-29	2020-05-29	mp	7645	335	4269	Madhya Pradesh
2020-05-30	2020-05-30	mp	7891	344	4444	Madhya Pradesh
2020-05-31	2020-05-31	mp	8089	351	4842	Madhya Pradesh
2020-06-01	2020-06-01	mp	8283	359	5003	Madhya Pradesh
2020-06-02	2020-06-02	mp	8420	365	5221	Madhya Pradesh
2020-06-03	2020-06-03	mp	8588	372	5445	Madhya Pradesh
2020-06-04	2020-06-04	mp	8762	378	5637	Madhya Pradesh
2020-06-05	2020-06-05	mp	8996	385	5878	Madhya Pradesh
2020-06-06	2020-06-06	mp	9228	400	6108	Madhya Pradesh
2020-06-07	2020-06-07	mp	9401	413	6331	Madhya Pradesh
2020-06-08	2020-06-08	mp	9638	415	6536	Madhya Pradesh
2020-06-09	2020-06-09	mp	9849	421	6729	Madhya Pradesh
2020-06-10	2020-06-10	mp	10049	428	6892	Madhya Pradesh
2020-06-11	2020-06-11	mp	10241	432	7042	Madhya Pradesh
2020-06-12	2020-06-12	mp	10443	441	7201	Madhya Pradesh
2020-06-13	2020-06-13	mp	10641	448	7377	Madhya Pradesh
2020-06-14	2020-06-14	mp	10802	460	7677	Madhya Pradesh
2020-06-15	2020-06-15	mp	10935	466	7903	Madhya Pradesh
